,model,pass1,pass@count,win_rate,count,SE(A),SE_x(A),SE_pred(A)
39,20241016_IBM-SWE-1.0,0.23666666666666666,0.23666666666666666,0.06502008032128515,1.0,0.024539461794937257,,
49,20241128_SWE-Fixer_Qwen2.5-7b-retriever_Qwen2.5-72b-editor_20241128,0.23333333333333334,0.23333333333333334,0.06911646586345381,1.0,0.0244191788620399,,
18,20240620_sweagent_claude3.5sonnet,0.23,0.23,0.07518072289156627,1.0,0.024296776192189232,,
34,20240828_autose_mixed,0.21666666666666667,0.21666666666666667,0.056666666666666664,1.0,0.023785305142897385,,
15,20240615_appmap-navie_gpt4o,0.21666666666666667,0.21666666666666667,0.06453815261044177,1.0,0.023785305142897385,,
8,20240509_amazon-q-developer-agent-20240430-dev,0.20333333333333334,0.20333333333333334,0.06349397590361446,1.0,0.02323710315342605,,
11,20240530_autocoderover-v20240408,0.19,0.19,0.05313253012048193,1.0,0.022649503305812252,,
29,20240728_sweagent_gpt4o,0.18333333333333332,0.18333333333333332,0.04863453815261044,1.0,0.022339965847647886,,
7,20240402_sweagent_gpt4,0.18,0.18,0.04618473895582329,1.0,0.022181073012818835,,
79,20250627_agentless_MCTS-Refine-7B,0.16333333333333333,0.16333333333333333,0.062088353413654616,1.0,0.02134287980846349,,
6,20240402_sweagent_claude3opus,0.11666666666666667,0.11666666666666667,0.02598393574297189,1.0,0.018534252575124754,,
4,20240402_rag_claude3opus,0.043333333333333335,0.043333333333333335,0.0059036144578313255,1.0,0.011755219486899646,,
0,20231010_rag_claude2,0.03,0.03,0.004819277108433735,1.0,0.009848857801796104,,
5,20240402_rag_gpt4,0.02666666666666667,0.02666666666666667,0.00497991967871486,1.0,0.009301533127313934,,
3,20231010_rag_swellama7b,0.013333333333333334,0.013333333333333334,0.00393574297188755,1.0,0.006622073078111707,,
2,20231010_rag_swellama13b,0.01,0.01,0.0026104417670682733,1.0,0.005744562646538029,,
1,20231010_rag_gpt35,0.0033333333333333335,0.0033333333333333335,0.00020080321285140563,1.0,0.003327773140415986,,
