,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
4774,llama-3.1-70B-instruct,bbh_cot,1.0,-1,233,4,4,1.0
4775,llama-3.1-70B-instruct,bbh_cot,1.0,-1,234,4,4,1.0
4776,llama-3.1-70B-instruct,bbh_cot,1.0,-1,235,4,4,1.0
4777,llama-3.1-70B-instruct,bbh_cot,1.0,-1,236,4,4,1.0
4778,llama-3.1-70B-instruct,bbh_cot,1.0,-1,237,4,4,1.0
4779,llama-3.1-70B-instruct,bbh_cot,1.0,-1,238,4,4,1.0
4780,llama-3.1-70B-instruct,bbh_cot,1.0,-1,239,4,4,1.0
4781,llama-3.1-70B-instruct,bbh_cot,1.0,-1,240,4,4,1.0
4782,llama-3.1-70B-instruct,bbh_cot,1.0,-1,241,4,0,0.0
4783,llama-3.1-70B-instruct,bbh_cot,1.0,-1,242,4,4,1.0
4784,llama-3.1-70B-instruct,bbh_cot,1.0,-1,243,4,4,1.0
4785,llama-3.1-70B-instruct,bbh_cot,1.0,-1,244,4,4,1.0
4786,llama-3.1-70B-instruct,bbh_cot,1.0,-1,245,4,4,1.0
4787,llama-3.1-70B-instruct,bbh_cot,1.0,-1,246,4,4,1.0
4788,llama-3.1-70B-instruct,bbh_cot,1.0,-1,247,4,0,0.0
4789,llama-3.1-70B-instruct,bbh_cot,1.0,-1,248,4,4,1.0
4790,llama-3.1-70B-instruct,bbh_cot,1.0,-1,249,4,4,1.0
4791,llama-3.1-70B-instruct,bbh_cot,1.0,-1,250,4,4,1.0
4792,llama-3.1-70B-instruct,bbh_cot,1.0,-1,251,4,0,0.0
4793,llama-3.1-70B-instruct,bbh_cot,1.0,-1,252,4,0,0.0
4794,llama-3.1-70B-instruct,bbh_cot,1.0,-1,253,4,0,0.0
4795,llama-3.1-70B-instruct,bbh_cot,1.0,-1,254,4,0,0.0
4796,llama-3.1-70B-instruct,bbh_cot,1.0,-1,255,4,0,0.0
4797,llama-3.1-70B-instruct,bbh_cot,1.0,-1,256,4,4,1.0
4798,llama-3.1-70B-instruct,bbh_cot,1.0,-1,257,4,4,1.0
4799,llama-3.1-70B-instruct,bbh_cot,1.0,-1,258,4,0,0.0
4800,llama-3.1-70B-instruct,bbh_cot,1.0,-1,259,4,4,1.0
4801,llama-3.1-70B-instruct,bbh_cot,1.0,-1,260,4,0,0.0
4802,llama-3.1-70B-instruct,bbh_cot,1.0,-1,261,4,4,1.0
4803,llama-3.1-70B-instruct,bbh_cot,1.0,-1,262,4,4,1.0
4804,llama-3.1-70B-instruct,bbh_cot,1.0,-1,263,4,4,1.0
4805,llama-3.1-70B-instruct,bbh_cot,1.0,-1,264,4,0,0.0
4806,llama-3.1-70B-instruct,bbh_cot,1.0,-1,265,4,4,1.0
4807,llama-3.1-70B-instruct,bbh_cot,1.0,-1,266,4,0,0.0
4808,llama-3.1-70B-instruct,bbh_cot,1.0,-1,267,4,0,0.0
4809,llama-3.1-70B-instruct,bbh_cot,1.0,-1,268,4,4,1.0
4810,llama-3.1-70B-instruct,bbh_cot,1.0,-1,269,4,4,1.0
4811,llama-3.1-70B-instruct,bbh_cot,1.0,-1,270,4,0,0.0
4812,llama-3.1-70B-instruct,bbh_cot,1.0,-1,271,4,4,1.0
4813,llama-3.1-70B-instruct,bbh_cot,1.0,-1,272,4,0,0.0
4814,llama-3.1-70B-instruct,bbh_cot,1.0,-1,273,4,4,1.0
4815,llama-3.1-70B-instruct,bbh_cot,1.0,-1,274,4,4,1.0
4816,llama-3.1-70B-instruct,bbh_cot,1.0,-1,275,4,4,1.0
4817,llama-3.1-70B-instruct,bbh_cot,1.0,-1,276,4,4,1.0
4818,llama-3.1-70B-instruct,bbh_cot,1.0,-1,277,4,0,0.0
4819,llama-3.1-70B-instruct,bbh_cot,1.0,-1,278,4,4,1.0
4820,llama-3.1-70B-instruct,bbh_cot,1.0,-1,279,4,0,0.0
4821,llama-3.1-70B-instruct,bbh_cot,1.0,-1,280,4,0,0.0
4822,llama-3.1-70B-instruct,bbh_cot,1.0,-1,281,4,0,0.0
4823,llama-3.1-70B-instruct,bbh_cot,1.0,-1,282,4,0,0.0
4824,llama-3.1-70B-instruct,bbh_cot,1.0,-1,283,4,4,1.0
4825,llama-3.1-70B-instruct,bbh_cot,1.0,-1,284,4,0,0.0
4826,llama-3.1-70B-instruct,bbh_cot,1.0,-1,285,4,4,1.0
4827,llama-3.1-70B-instruct,bbh_cot,1.0,-1,286,4,0,0.0
4828,llama-3.1-70B-instruct,bbh_cot,1.0,-1,287,4,4,1.0
4829,llama-3.1-70B-instruct,bbh_cot,1.0,-1,288,4,4,1.0
4830,llama-3.1-70B-instruct,bbh_cot,1.0,-1,289,4,4,1.0
4831,llama-3.1-70B-instruct,bbh_cot,1.0,-1,290,4,0,0.0
4832,llama-3.1-70B-instruct,bbh_cot,1.0,-1,291,4,4,1.0
4833,llama-3.1-70B-instruct,bbh_cot,1.0,-1,292,4,4,1.0
4834,llama-3.1-70B-instruct,bbh_cot,1.0,-1,293,4,4,1.0
4835,llama-3.1-70B-instruct,bbh_cot,1.0,-1,294,4,4,1.0
4836,llama-3.1-70B-instruct,bbh_cot,1.0,-1,295,4,0,0.0
4837,llama-3.1-70B-instruct,bbh_cot,1.0,-1,296,4,4,1.0
4838,llama-3.1-70B-instruct,bbh_cot,1.0,-1,297,4,4,1.0
4839,llama-3.1-70B-instruct,bbh_cot,1.0,-1,298,4,4,1.0
4840,llama-3.1-70B-instruct,bbh_cot,1.0,-1,299,4,0,0.0
4841,llama-3.1-70B-instruct,bbh_cot,1.0,-1,300,4,4,1.0
4842,llama-3.1-70B-instruct,bbh_cot,1.0,-1,301,4,0,0.0
4843,llama-3.1-70B-instruct,bbh_cot,1.0,-1,302,4,4,1.0
4844,llama-3.1-70B-instruct,bbh_cot,1.0,-1,303,4,4,1.0
4845,llama-3.1-70B-instruct,bbh_cot,1.0,-1,304,4,4,1.0
4846,llama-3.1-70B-instruct,bbh_cot,1.0,-1,305,4,4,1.0
4847,llama-3.1-70B-instruct,bbh_cot,1.0,-1,306,4,4,1.0
4848,llama-3.1-70B-instruct,bbh_cot,1.0,-1,307,4,4,1.0
4849,llama-3.1-70B-instruct,bbh_cot,1.0,-1,308,4,4,1.0
4850,llama-3.1-70B-instruct,bbh_cot,1.0,-1,309,4,0,0.0
4851,llama-3.1-70B-instruct,bbh_cot,1.0,-1,310,4,4,1.0
4852,llama-3.1-70B-instruct,bbh_cot,1.0,-1,311,4,4,1.0
4853,llama-3.1-70B-instruct,bbh_cot,1.0,-1,312,4,0,0.0
4854,llama-3.1-70B-instruct,bbh_cot,1.0,-1,313,4,0,0.0
4855,llama-3.1-70B-instruct,bbh_cot,1.0,-1,314,4,4,1.0
4856,llama-3.1-70B-instruct,bbh_cot,1.0,-1,315,4,4,1.0
4857,llama-3.1-70B-instruct,bbh_cot,1.0,-1,316,4,0,0.0
4858,llama-3.1-70B-instruct,bbh_cot,1.0,-1,317,4,4,1.0
4859,llama-3.1-70B-instruct,bbh_cot,1.0,-1,318,4,0,0.0
4860,llama-3.1-70B-instruct,bbh_cot,1.0,-1,319,4,0,0.0
4861,llama-3.1-70B-instruct,bbh_cot,1.0,-1,320,4,4,1.0
4862,llama-3.1-70B-instruct,bbh_cot,1.0,-1,321,4,4,1.0
4863,llama-3.1-70B-instruct,bbh_cot,1.0,-1,322,4,4,1.0
4864,llama-3.1-70B-instruct,bbh_cot,1.0,-1,323,4,4,1.0
4865,llama-3.1-70B-instruct,bbh_cot,1.0,-1,324,4,4,1.0
4866,llama-3.1-70B-instruct,bbh_cot,1.0,-1,325,4,0,0.0
4867,llama-3.1-70B-instruct,bbh_cot,1.0,-1,326,4,4,1.0
4868,llama-3.1-70B-instruct,bbh_cot,1.0,-1,327,4,4,1.0
4869,llama-3.1-70B-instruct,bbh_cot,1.0,-1,328,4,4,1.0
4870,llama-3.1-70B-instruct,bbh_cot,1.0,-1,329,4,4,1.0
4871,llama-3.1-70B-instruct,bbh_cot,1.0,-1,330,4,0,0.0
4872,llama-3.1-70B-instruct,bbh_cot,1.0,-1,331,4,4,1.0
4873,llama-3.1-70B-instruct,bbh_cot,1.0,-1,332,4,4,1.0
4874,llama-3.1-70B-instruct,bbh_cot,1.0,-1,333,4,4,1.0
4875,llama-3.1-70B-instruct,bbh_cot,1.0,-1,334,4,0,0.0
4876,llama-3.1-70B-instruct,bbh_cot,1.0,-1,335,4,0,0.0
4877,llama-3.1-70B-instruct,bbh_cot,1.0,-1,336,4,4,1.0
4878,llama-3.1-70B-instruct,bbh_cot,1.0,-1,337,4,4,1.0
4879,llama-3.1-70B-instruct,bbh_cot,1.0,-1,338,4,4,1.0
