,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
19,mistralai_mixtral_8x7b_instruct_v0.1,0.38426695478723405,0.1903491730387823,2.0,0.004434491621891884,0.0030154109123570715,0.0032514632051227647
10,llama-3.1-8B-instruct,0.37466755319148937,0.1812378165801975,7.0,0.004412752932757641,0.004412752932757641,0.0
22,qwen1.5-14b-chat,0.35983211436170215,0.17059644924157322,2.0,0.004375503047026173,0.0031430147694599462,0.0030440901881337162
14,mistralai_ministral_8b_instruct_2410,0.3283466312028341,0.1538598564575863,3.0,0.004281243894433682,0.00272349313460398,0.003303276317444646
0,deepseek_r1_distill_llama_8b,0.32360926418350233,0.14537994430566942,3.0,0.004265209684969567,0.0030256617720588377,0.0030062242926734463
38,qwen2.5-coder-7b-instruct,0.3208388741109874,0.15153482757866288,3.0,0.00425560185970753,0.0026261917020601573,0.00334862125842511
4,deepseek_r1_distill_qwen_7b,0.3151041666654006,0.14464012422977882,3.0,0.004235165863134129,0.0030367084085359966,0.0029521232917653403
17,mistralai_mistral_7b_instruct_v0.3,0.31274933510407243,0.14665463855444183,3.0,0.004226558361887236,0.002893581686237388,0.0030807435160218246
13,mistralai_mathstral_7b_v0.1,0.2973459663085439,0.14049094040170573,3.0,0.004167090053464013,0.002436172911971189,0.003380784089032679
12,llama-3.2-3B-instruct,0.2921376329787234,0.1376455714056578,10.0,0.004145713191203987,0.004145713191203987,0.0
32,qwen2-math-7b-instruct,0.29039228723083443,0.143032196127622,3.0,0.004138403099634738,0.002542778064461536,0.003265066604214936
16,mistralai_mistral_7b_instruct_v0.2,0.27878435283426695,0.12878814113336876,3.0,0.004087877339692183,0.002887296647282572,0.002893831234705933
6,google_codegemma_1.1_7b_it,0.27002992021276595,0.1272723494923832,1.0,0.004047525207589395,,
5,deepseek_v2_lite_chat,0.2613447473404255,0.11982613913410348,2.0,0.004005519695381111,0.002521178712374445,0.0031125304705907587
37,qwen2.5-coder-3b-instruct,0.25892065602423536,0.1198594572689126,3.0,0.003993436581492625,0.0023877456108757776,0.003200969638741824
25,qwen1.5-7b-chat,0.23069038120255983,0.10541271256207421,3.0,0.0038405764362005163,0.0023032796438244795,0.0030732605233924504
39,qwen3-0.6b,0.22980385638297873,0.11554132162729772,4.0,0.0038353977969928614,0.0026392718338116954,0.0027828978508788182
15,mistralai_mistral_7b_instruct_v0.1,0.19024268616551696,0.08869246403206173,3.0,0.003578182709118913,0.001968890012789182,0.0029877857381975332
34,qwen2.5-coder-1.5b-instruct,0.16904920212282246,0.08106250545353781,3.0,0.0034168452162903233,0.0017089928292607834,0.0029587454675286434
30,qwen2-math-1.5b-instruct,0.1657524379389046,0.08311972995962659,3.0,0.0033900688919899567,0.00174620512173577,0.0029057416893560548
11,llama-3.2-1B-instruct,0.16489361702127658,0.08087807513305749,12.0,0.0033830149128906977,0.0033830149128906977,0.0
1,deepseek_r1_distill_qwen_1.5b,0.15902039006752824,0.07169507155780905,3.0,0.003333882033868268,0.0018108836221984138,0.0027991909407189737
27,qwen2-1.5b-instruct,0.11585771276111204,0.05818459276645025,3.0,0.0029177941216170923,0.0012029520939077164,0.00265827553047202
26,qwen2-0.5b-instruct,0.09512134308510638,0.05546832499707801,4.0,0.002674639460049891,0.0009090521620159826,0.002515416547609966
33,qwen2.5-coder-0.5b-instruct,0.09260721409574468,0.05622557806717834,4.0,0.0026427200472434694,0.0007743781447783711,0.002526718768876373
21,qwen1.5-1.8b-chat,0.08840314715916722,0.04473576564943226,3.0,0.0025880124430174055,0.00111702617980784,0.0023345365533306225
20,qwen1.5-0.5b-chat,0.05493683510638298,0.03236819082200609,4.0,0.002077271796434702,0.0004171077504005948,0.0020349641866182337
