,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
37,qwen2-math-1.5b-instruct,0.5678860247668593,0.20160155082089024,3.0,0.004822390282083016,0.0035565076807071044,0.003256793077522747
29,qwen1.5-14b-chat,0.5363280262827709,0.1869252449938174,3.0,0.004854598057480823,0.003510379142527859,0.0033532611850856406
45,qwen2.5-coder-7b-instruct,0.5194907758413286,0.1843569392199325,3.0,0.004863762876158231,0.0030849497276268577,0.0037602226654162335
19,llama-3.2-3B-instruct,0.49649355572403336,0.1722852775173609,10.0,0.004867342792275772,0.004867342792275772,0.0
2,deepseek_r1_distill_qwen_1.5b,0.4960434040940106,0.18750789739686233,4.0,0.0048673100868840986,0.002887599961999522,0.003918223314379114
20,mistralai_mathstral_7b_v0.1,0.47507581501110685,0.16373208684377843,3.0,0.004861411243272552,0.0030199058768066674,0.003809657172429736
6,deepseek_v2_lite_chat,0.4670204700530705,0.1556891299605142,2.0,0.004856862759510058,0.003388593793352236,0.003479446503162589
26,mistralai_mixtral_8x7b_instruct_v0.1,0.4478140005048995,0.1528056509422646,3.0,0.004840878002469114,0.0031196003670194545,0.0037016473879722058
44,qwen2.5-coder-3b-instruct,0.40339903967558755,0.13098576238517975,3.0,0.004775754711189446,0.0029971482648350808,0.0037181897934403852
32,qwen1.5-7b-chat,0.4018511498595432,0.1310598327427757,3.0,0.0047727628161449735,0.003164033478966574,0.003573255804326745
7,google_codegemma_1.1_7b_it,0.3348180439727066,0.10039709196135828,4.0,0.004594172164130658,0.0031425354374636978,0.003351251840425876
24,mistralai_mistral_7b_instruct_v0.3,0.3243934799067191,0.10447580072186279,3.0,0.0045573835784987575,0.0027989177354649643,0.0035966379567131607
12,google_gemma_3_1b_it,0.2890684230477635,0.08355372490773452,4.0,0.004413131185641275,0.003396860791418092,0.002817279472364433
46,qwen3-0.6b,0.28044446550416985,0.08399137232584503,4.0,0.004373087877091737,0.0030223580759169686,0.003160577358918175
23,mistralai_mistral_7b_instruct_v0.2,0.27937831690473847,0.08921126785993125,3.0,0.0043679999012848575,0.0027722512965184854,0.003375506759965991
41,qwen2.5-coder-1.5b-instruct,0.2645628000980667,0.08119406784490489,3.0,0.0042940766731862775,0.0024997445335833758,0.0034914712861518083
18,llama-3.2-1B-instruct,0.1897270659590599,0.056150802499296486,12.0,0.0038169187923807724,0.0038169187923807724,0.0
15,google_gemma_7b_it,0.18458586050037906,0.052993585764981734,4.0,0.0037767735241626453,0.002558709056310801,0.0027779536025587283
22,mistralai_mistral_7b_instruct_v0.1,0.15968536769866376,0.050693339839097726,3.0,0.003566039365356157,0.0018235625386050613,0.0030645156914373937
34,qwen2-1.5b-instruct,0.15229340408984077,0.05137055453766995,3.0,0.0034978077608656634,0.0016293554605507766,0.0030951348783446312
28,qwen1.5-1.8b-chat,0.11618650492492416,0.04813277661202391,3.0,0.0031195414950492685,0.001601438865619306,0.002677112754259368
40,qwen2.5-coder-0.5b-instruct,0.07100549658832449,0.02391970577084179,4.0,0.0025002599569653307,0.0010629284690536563,0.0022630693586541987
33,qwen2-0.5b-instruct,0.0660538286580743,0.025631969839999713,4.0,0.0024179233515034437,0.0008700877849792917,0.002255947823017074
10,google_gemma_2b_it,0.062049848369977255,0.01809343983356756,4.0,0.0023485123589530943,0.0013603181450944398,0.0019144306841153197
27,qwen1.5-0.5b-chat,0.054112964366944655,0.03201264079052526,4.0,0.002202434026707346,0.00109880624672297,0.0019087536441775074
