,model,pass1,win_rate,count,SE(A),SE_x(A),SE_pred(A)
7,google_codegemma_1.1_7b_it,0.36150000000000004,0.16513488562081619,5.0,0.016985940877678813,0.0125033870411181,0.01149728228756692
17,llama-3.1-8B-instruct,0.34625,0.15953472222216666,7.0,0.016821152513279227,0.016821152513279224,0.0
20,mistralai_mathstral_7b_v0.1,0.344375,0.15375173611102513,4.0,0.016799585537112218,0.011521584420212496,0.012226167292601007
29,qwen1.5-14b-chat,0.33708333333299995,0.14939964596856214,3.0,0.016712950058342245,0.011865118330337142,0.011770372409560354
38,qwen2-math-72b-instruct,0.331875,0.16247896241823528,2.0,0.01664834767983748,0.009175986620998855,0.013891319231808044
36,qwen2-7b-instruct,0.324375,0.1437768586600429,4.0,0.016551278627911198,0.010944320789892964,0.01241638702145945
47,qwen3-1.7b,0.3153125,0.15629595588231923,4.0,0.016427512263872686,0.008835512672147976,0.013849074878850213
24,mistralai_mistral_7b_instruct_v0.3,0.3134375,0.1372097630718082,4.0,0.016401007346873164,0.011619323000596354,0.011575161985907583
4,deepseek_r1_distill_qwen_32b,0.276875,0.13385049019603065,2.0,0.01581989389878295,0.007773370759763748,0.013778379803155378
12,google_gemma_3_1b_it,0.2675,0.12018984885613358,4.0,0.015650229630903185,0.011575499449267836,0.010532687216470448
51,qwen3-8b,0.25916666666487503,0.11602287581560992,3.0,0.015491905368396933,0.009889976337205012,0.011924240017413715
46,qwen3-0.6b,0.24975000000000003,0.11152949346399706,5.0,0.015304204385560198,0.009185582282849575,0.012241068172345092
32,qwen1.5-7b-chat,0.2479166666655,0.10645383986799621,3.0,0.015266548114053459,0.01034532863945581,0.011226827987475563
15,google_gemma_7b_it,0.2465625,0.10793096405220587,4.0,0.015238497038493904,0.011481339947592682,0.010019512213675873
6,deepseek_v2_lite_chat,0.244166666665125,0.10492116012929542,3.0,0.015188371602757763,0.009733916578143419,0.011659223816069538
19,llama-3.2-3B-instruct,0.20625,0.08528553921561766,10.0,0.014305197372808248,0.014305197372808246,0.0
41,qwen2.5-coder-1.5b-instruct,0.19875,0.08578850081693505,4.0,0.01410888184354097,0.007506811143332879,0.011946059322359542
22,mistralai_mistral_7b_instruct_v0.1,0.17875,0.07621446078424264,4.0,0.013546145092793005,0.007766657166482029,0.011098517168222669
40,qwen2.5-coder-0.5b-instruct,0.16774999999999998,0.07280596405224167,5.0,0.013210314980158497,0.007540303168639841,0.010846946574958318
23,mistralai_mistral_7b_instruct_v0.2,0.160625,0.07014205473851041,4.0,0.012981939828806402,0.00627408121178578,0.011365151414154881
5,deepseek_r1_distill_qwen_7b,0.1215625,0.05315441176467953,4.0,0.011553411757666542,0.004450780632898851,0.010661701318269988
10,google_gemma_2b_it,0.0959375,0.0429311683006299,4.0,0.010412342201310303,0.00567846767334177,0.008727650027355588
37,qwen2-math-1.5b-instruct,0.0840625,0.034475898692785535,4.0,0.009810453359411454,0.003922450779447398,0.008992184106211349
18,llama-3.2-1B-instruct,0.07625,0.0305106209149951,13.0,0.009383225558143637,0.009383225558143641,0.0
34,qwen2-1.5b-instruct,0.0575,0.02293555964050674,4.0,0.008230564227317591,0.00354031837080603,0.007430231041719587
2,deepseek_r1_distill_qwen_1.5b,0.0559375,0.022637357026126226,4.0,0.008124692001373807,0.0022232660173389434,0.007814583055629605
39,qwen2-math-7b-instruct,0.055,0.023442708333309435,4.0,0.008060319472576754,0.00207163381577601,0.0077895496232666325
27,qwen1.5-0.5b-chat,0.01725,0.00797663398692402,5.0,0.004603319115051661,0.001288136978352846,0.004419417382415922
33,qwen2-0.5b-instruct,0.00525,0.002635539215684804,5.0,0.0025550042808183317,0.0,0.0025617376914899
28,qwen1.5-1.8b-chat,0.00374999999975,0.0017102396512774236,3.0,0.0021610002023807967,0.0007094048267607927,0.002041241452268284
