,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
38116,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,51,12,6,0.5
38117,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,52,12,4,0.3333333333
38118,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,53,12,6,0.5
38119,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,54,12,8,0.6666666667
38120,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,55,12,4,0.3333333333
38121,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,56,12,5,0.4166666667
38122,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,57,12,5,0.4166666667
38123,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,58,12,4,0.3333333333
38124,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,59,12,3,0.25
38125,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,60,12,2,0.1666666667
38126,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,61,12,4,0.3333333333
38127,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,62,12,4,0.3333333333
38128,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,63,12,0,0.0
38129,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,64,12,3,0.25
38130,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,65,12,3,0.25
38131,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,66,12,6,0.5
38132,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,67,12,3,0.25
38133,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,68,12,5,0.4166666667
38134,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,69,12,3,0.25
38135,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,70,12,6,0.5
38136,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,71,12,5,0.4166666667
38137,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,72,12,4,0.3333333333
38138,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,73,12,5,0.4166666667
38139,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,74,12,9,0.75
38140,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,75,12,6,0.5
38141,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,76,12,5,0.4166666667
38142,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,77,12,1,0.0833333333
38143,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,78,12,4,0.3333333333
38144,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,79,12,4,0.3333333333
38145,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,80,12,7,0.5833333333
38146,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,81,12,5,0.4166666667
38147,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,82,12,7,0.5833333333
38148,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,83,12,5,0.4166666667
38149,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,84,12,8,0.6666666667
38150,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,85,12,3,0.25
38151,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,86,12,2,0.1666666667
38152,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,87,12,8,0.6666666667
38153,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,88,12,4,0.3333333333
38154,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,89,12,3,0.25
38155,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,90,12,5,0.4166666667
38156,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,91,12,4,0.3333333333
38157,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,92,12,6,0.5
38158,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,93,12,1,0.0833333333
38159,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,94,12,5,0.4166666667
38160,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,95,12,6,0.5
38161,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,96,12,7,0.5833333333
38162,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,97,12,1,0.0833333333
38163,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,98,12,6,0.5
38164,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,99,12,4,0.3333333333
38165,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,100,12,2,0.1666666667
38166,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,101,12,2,0.1666666667
38167,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,102,12,5,0.4166666667
38168,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,103,12,0,0.0
38169,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,104,12,7,0.5833333333
38170,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,105,12,6,0.5
38171,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,106,12,6,0.5
38172,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,107,12,9,0.75
38173,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,108,12,8,0.6666666667
38174,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,109,12,8,0.6666666667
38175,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,110,12,7,0.5833333333
38176,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,111,12,8,0.6666666667
38177,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,112,12,5,0.4166666667
38178,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,113,12,9,0.75
38179,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,114,12,5,0.4166666667
38180,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,115,12,6,0.5
38181,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,116,12,1,0.0833333333
38182,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,117,12,8,0.6666666667
38183,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,118,12,5,0.4166666667
38184,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,119,12,1,0.0833333333
38185,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,120,12,5,0.4166666667
38186,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,121,12,4,0.3333333333
38187,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,122,12,5,0.4166666667
38188,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,123,12,1,0.0833333333
38189,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,124,12,1,0.0833333333
38190,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,125,12,4,0.3333333333
38191,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,126,12,1,0.0833333333
38192,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,127,12,6,0.5
38193,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,128,12,6,0.5
38194,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,129,12,6,0.5
38195,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,130,12,8,0.6666666667
38196,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,131,12,7,0.5833333333
38197,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,132,12,5,0.4166666667
38198,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,133,12,8,0.6666666667
38199,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,134,12,8,0.6666666667
38200,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,135,12,3,0.25
38201,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,136,12,1,0.0833333333
38202,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,137,12,6,0.5
38203,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,138,12,5,0.4166666667
38204,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,139,12,6,0.5
38205,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,140,12,8,0.6666666667
38206,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,141,12,5,0.4166666667
38207,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,142,12,1,0.0833333333
38208,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,143,12,8,0.6666666667
38209,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,144,12,5,0.4166666667
38210,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,145,12,7,0.5833333333
38211,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,146,12,1,0.0833333333
38212,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,147,12,7,0.5833333333
38213,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,148,12,7,0.5833333333
38214,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,149,12,3,0.25
38215,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,150,12,5,0.4166666667
38216,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,151,12,3,0.25
38217,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,152,12,9,0.75
38218,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,153,12,7,0.5833333333
38219,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,154,12,2,0.1666666667
38220,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,155,12,6,0.5
38221,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,156,12,8,0.6666666667
38222,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,157,12,7,0.5833333333
38223,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,158,12,8,0.6666666667
38224,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,159,12,4,0.3333333333
38225,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,160,12,6,0.5
38226,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,161,12,4,0.3333333333
38227,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,162,12,5,0.4166666667
38228,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,163,12,2,0.1666666667
38229,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,164,12,4,0.3333333333
38230,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,165,12,4,0.3333333333
38231,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,166,12,2,0.1666666667
38232,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,167,12,2,0.1666666667
38233,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,168,12,5,0.4166666667
38234,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,169,12,4,0.3333333333
38235,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,170,12,3,0.25
38236,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,171,12,6,0.5
38237,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,172,12,4,0.3333333333
38238,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,173,12,4,0.3333333333
38239,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,174,12,4,0.3333333333
38240,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,175,12,6,0.5
38241,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,176,12,0,0.0
38242,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,177,12,4,0.3333333333
38243,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,178,12,6,0.5
38244,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,179,12,2,0.1666666667
38245,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,180,12,8,0.6666666667
38246,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,181,12,6,0.5
38247,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,182,12,7,0.5833333333
38248,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,183,12,5,0.4166666667
38249,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,184,12,3,0.25
38250,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,185,12,7,0.5833333333
38251,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,186,12,3,0.25
38252,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,187,12,6,0.5
38253,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,188,12,4,0.3333333333
38254,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,189,12,3,0.25
38255,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,190,12,3,0.25
38256,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,191,12,4,0.3333333333
38257,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,192,12,6,0.5
38258,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,193,12,5,0.4166666667
38259,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,194,12,4,0.3333333333
38260,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,195,12,7,0.5833333333
38261,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,196,12,8,0.6666666667
38262,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,197,12,2,0.1666666667
38263,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,198,12,4,0.3333333333
38264,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,199,12,7,0.5833333333
38265,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,200,12,5,0.4166666667
38266,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,201,12,3,0.25
38267,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,202,12,5,0.4166666667
38268,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,203,12,8,0.6666666667
38269,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,204,12,5,0.4166666667
38270,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,205,12,3,0.25
38271,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,206,12,7,0.5833333333
38272,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,207,12,6,0.5
38273,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,208,12,2,0.1666666667
38274,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,209,12,4,0.3333333333
38275,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,210,12,5,0.4166666667
38276,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,211,12,3,0.25
38277,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,212,12,4,0.3333333333
38278,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,213,12,6,0.5
38279,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,214,12,4,0.3333333333
38280,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,215,12,5,0.4166666667
38281,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,216,12,9,0.75
38282,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,217,12,4,0.3333333333
38283,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,218,12,6,0.5
38284,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,219,12,8,0.6666666667
38285,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,220,12,4,0.3333333333
38286,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,221,12,9,0.75
38287,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,222,12,3,0.25
38288,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,223,12,4,0.3333333333
38289,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,224,12,4,0.3333333333
38290,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,225,12,1,0.0833333333
38291,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,226,12,9,0.75
38292,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,227,12,4,0.3333333333
38293,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,228,12,4,0.3333333333
38294,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,229,12,3,0.25
38295,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,230,12,3,0.25
38296,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,231,12,8,0.6666666667
38297,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,232,12,7,0.5833333333
38298,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,233,12,3,0.25
38299,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,234,12,4,0.3333333333
38300,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,235,12,0,0.0
38301,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,236,12,4,0.3333333333
38302,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,237,12,7,0.5833333333
38303,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,238,12,9,0.75
38304,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,239,12,7,0.5833333333
38305,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,240,12,6,0.5
38306,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,241,12,8,0.6666666667
38307,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,242,12,6,0.5
38308,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,243,12,4,0.3333333333
38309,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,244,12,6,0.5
38310,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,245,12,4,0.3333333333
38311,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,246,12,6,0.5
38312,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,247,12,6,0.5
38313,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,248,12,1,0.0833333333
38314,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,249,12,5,0.4166666667
38315,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,250,12,4,0.3333333333
38316,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,251,12,0,0.0
38317,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,252,12,2,0.1666666667
38318,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,253,12,2,0.1666666667
38319,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,254,12,5,0.4166666667
38320,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,255,12,0,0.0
38321,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,256,12,5,0.4166666667
38322,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,257,12,3,0.25
38323,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,258,12,7,0.5833333333
38324,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,259,12,2,0.1666666667
38325,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,260,12,7,0.5833333333
38326,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,261,12,3,0.25
38327,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,262,12,3,0.25
38328,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,263,12,0,0.0
38329,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,264,12,2,0.1666666667
38330,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,265,12,4,0.3333333333
38331,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,266,12,1,0.0833333333
38332,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,267,12,1,0.0833333333
38333,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,268,12,2,0.1666666667
38334,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,269,12,1,0.0833333333
38335,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,270,12,1,0.0833333333
38336,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,271,12,4,0.3333333333
38337,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,272,12,2,0.1666666667
38338,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,273,12,4,0.3333333333
38339,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,274,12,2,0.1666666667
38340,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,275,12,4,0.3333333333
38341,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,276,12,1,0.0833333333
38342,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,277,12,4,0.3333333333
38343,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,278,12,6,0.5
38344,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,279,12,1,0.0833333333
38345,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,280,12,7,0.5833333333
38346,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,281,12,1,0.0833333333
38347,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,282,12,5,0.4166666667
38348,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,283,12,0,0.0
38349,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,284,12,1,0.0833333333
38350,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,285,12,3,0.25
38351,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,286,12,0,0.0
38352,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,287,12,1,0.0833333333
38353,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,288,12,2,0.1666666667
38354,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,289,12,2,0.1666666667
38355,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,290,12,1,0.0833333333
38356,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,291,12,1,0.0833333333
38357,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,292,12,3,0.25
38358,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,293,12,5,0.4166666667
38359,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,294,12,4,0.3333333333
38360,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,295,12,2,0.1666666667
38361,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,296,12,2,0.1666666667
38362,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,297,12,0,0.0
38363,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,298,12,2,0.1666666667
38364,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,299,12,1,0.0833333333
38365,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,300,12,2,0.1666666667
38366,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,301,12,2,0.1666666667
38367,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,302,12,1,0.0833333333
38368,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,303,12,8,0.6666666667
38369,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,304,12,2,0.1666666667
38370,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,305,12,3,0.25
38371,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,306,12,2,0.1666666667
38372,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,307,12,6,0.5
38373,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,308,12,4,0.3333333333
38374,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,309,12,2,0.1666666667
38375,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,310,12,0,0.0
38376,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,311,12,6,0.5
38377,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,312,12,2,0.1666666667
38378,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,313,12,1,0.0833333333
38379,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,314,12,0,0.0
38380,qwen1.5-0.5b-chat,bbh_cot,0.7,-1,315,12,1,0.0833333333
