,model,pass1,pass@count,win_rate,count,SE(A),SE_x(A),SE_pred(A)
39,qwen2-math-7b-instruct,0.5075454545451636,0.7756363636363637,0.16992701928291862,12.0,0.009533540144061851,0.007430002802744166,0.005973562256279974
29,qwen1.5-14b-chat,0.46750413223160003,0.7778181818181819,0.1541060644698082,11.0,0.009514467807750442,0.006933889000788402,0.006515081042432635
26,mistralai_mixtral_8x7b_instruct_v0.1,0.4525090909090909,0.7734545454545455,0.1543245266328139,10.0,0.009491519919547688,0.006692489037719324,0.006730493359567129
1,deepseek_r1_distill_llama_8b,0.4476363636366546,0.7672727272727272,0.14555609201029873,12.0,0.009482194789792408,0.007039416910103833,0.006352844055799772
7,google_codegemma_1.1_7b_it,0.41474125874087275,0.7647272727272727,0.13949733083551014,13.0,0.009394987968232833,0.00683071583166108,0.006450358141245677
6,deepseek_v2_lite_chat,0.4023115364163272,0.7509090909090909,0.12983013829883588,9.909090909090908,0.009350876751944638,,
44,qwen2.5-coder-3b-instruct,0.4020303030291636,0.742909090909091,0.1253571049989796,12.0,0.009349806774385377,0.0065720994001895365,0.006650292940342632
2,deepseek_r1_distill_qwen_1.5b,0.3336969696957455,0.6472727272727272,0.0969679070770739,12.0,0.008991780127359194,0.00682173414660961,0.005857990533600422
32,qwen1.5-7b-chat,0.3193388429737091,0.6607272727272727,0.09272079309827923,11.0,0.008890475932488283,0.006227914452813072,0.006344575941274204
37,qwen2-math-1.5b-instruct,0.31206060605934544,0.5618181818181818,0.08909772663824649,12.0,0.008835440704246824,0.007078989676034082,0.005287051882180136
24,mistralai_mistral_7b_instruct_v0.3,0.29095388669163635,0.6650909090909091,0.0862968624187226,13.0,0.008661297876933325,,
12,google_gemma_3_1b_it,0.2637878787861819,0.5821818181818181,0.07533464762976379,12.0,0.008403545437744898,0.006231769639114534,0.005637785300031688
23,mistralai_mistral_7b_instruct_v0.2,0.24635704874672726,0.6294545454545455,0.07340637548339983,13.0,0.008216729127590411,,
41,qwen2.5-coder-1.5b-instruct,0.23093939393825455,0.5774545454545454,0.06159689711000121,12.0,0.008036425941598353,0.0052946366946313075,0.0060457393416073315
46,qwen3-0.6b,0.2283636363601091,0.5225454545454545,0.06322218341950478,13.0,0.008004855025624862,0.005870082560965002,0.005442410744213098
18,llama-3.2-1B-instruct,0.19490909090909092,0.19490909090909092,0.05833252426948378,8.0,0.007553916195411674,0.007553916195411675,0.0
15,google_gemma_7b_it,0.1814848484830909,0.45236363636363636,0.05305105067396496,12.0,0.007349659194428009,0.0053639827751220176,0.005024458086444195
22,mistralai_mistral_7b_instruct_v0.1,0.17678524374014545,0.5061818181818182,0.047198228733131,13.0,0.0072746689105761255,,
34,qwen2-1.5b-instruct,0.14618181817847273,0.4709090909090909,0.036776428019266005,12.0,0.0067369454695057505,0.004176545724047433,0.005286104432759077
10,google_gemma_2b_it,0.05496969696818182,0.22290909090909092,0.017892579475663337,12.0,0.004346284908178189,0.002508415021901761,0.0035493727024581497
28,qwen1.5-1.8b-chat,0.05381818181447273,0.26945454545454545,0.013805778849990711,11.0,0.004303139873528169,0.002047032265663952,0.0037850590054157333
33,qwen2-0.5b-instruct,0.05054545454014545,0.28545454545454546,0.0132909071796171,13.0,0.004177455143787273,0.001973757127254455,0.0036817678200786893
40,qwen2.5-coder-0.5b-instruct,0.04886713286261818,0.24436363636363637,0.013096738527714386,13.0,0.004111143888081643,0.0021460845004740636,0.0035065403726944376
27,qwen1.5-0.5b-chat,0.022069930066254545,0.176,0.006896316418530161,13.0,0.0028014832599324744,0.0009348526528313813,0.0026409011668701294
