,example_id,min_pass1_of_model,num_solved,models,pass1_of_ex,pass@any_of_ex,tau,example_link
78,instance_ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7-v906c969b551b346ef54a2c0b41e04f632b7b73c2,,0,[],0.0,0.0,,instance_ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7-v906c969b551b346ef54a2c0b41e04f632b7b73c2
79,instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59,,0,[],0.0,0.0,,instance_ansible__ansible-6cc97447aac5816745278f3735af128afb255c81-v0f01c69f1e2528b935359cfe578530722bca2c59
80,instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.2673050615595075,9,"['cwm-selfplay-280' 'cwm-selfplay-390' 'cwm-selfplay_240-289'
 'cwm-selfplay_250-299' 'cwm-selfplay_260-309' 'cwm-selfplay_270-319'
 'cwm-selfplay_280-329' 'cwm-selfplay_350-399' 'cwm-selfplay_360-409']",0.023333333333333334,0.06,0.10204061965560134,instance_ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5
81,instance_ansible__ansible-748f534312f2073a25a87871f5bd05882891b8c4-v0f01c69f1e2528b935359cfe578530722bca2c59,0.20930232558139536,142,"['cwm-baseline-10' 'cwm-baseline-30' 'cwm-baseline-40' 'cwm-baseline-50'
 'cwm-baseline-60' 'cwm-baseline-70' 'cwm-baseline-100' 'cwm-baseline-110'
 'cwm-baseline-120' 'cwm-baseline-130' 'cwm-baseline-140'
 'cwm-baseline-150' 'cwm-baseline-160' 'cwm-baseline-170'
 'cwm-baseline-190' 'cwm-baseline-200' 'cwm-baseline-210'
 'cwm-baseline-220' 'cwm-baseline-250' 'cwm-baseline-260'
 'cwm-baseline-270' 'cwm-baseline-280' 'cwm-baseline-300'
 'cwm-baseline-310' 'cwm-baseline-320' 'cwm-baseline-330'
 'cwm-baseline-340' 'cwm-baseline-350' 'cwm-baseline-360'
 'cwm-baseline-370' 'cwm-baseline-380' 'cwm-baseline-390'
 'cwm-baseline-400' 'cwm-selfplay-10' 'cwm-selfplay-20' 'cwm-selfplay-30'
 'cwm-selfplay-40' 'cwm-selfplay-50' 'cwm-selfplay-60' 'cwm-selfplay-70'
 'cwm-selfplay-80' 'cwm-selfplay-90' 'cwm-selfplay-100' 'cwm-selfplay-110'
 'cwm-selfplay-120' 'cwm-selfplay-130' 'cwm-selfplay-140'
 'cwm-selfplay-150' 'cwm-selfplay-160' 'cwm-selfplay-170'
 'cwm-selfplay-180' 'cwm-selfplay-190' 'cwm-selfplay-200'
 'cwm-selfplay-210' 'cwm-selfplay-220' 'cwm-selfplay-230'
 'cwm-selfplay-250' 'cwm-selfplay-260' 'cwm-selfplay-270'
 'cwm-selfplay-280' 'cwm-selfplay-290' 'cwm-selfplay-300'
 'cwm-selfplay-310' 'cwm-selfplay-320' 'cwm-selfplay-330'
 'cwm-selfplay-340' 'cwm-selfplay-350' 'cwm-selfplay-370'
 'cwm-selfplay-380' 'cwm-selfplay-390' 'cwm-baseline_10-59'
 'cwm-selfplay_10-59' 'cwm-baseline_20-69' 'cwm-selfplay_20-69'
 'cwm-baseline_30-79' 'cwm-selfplay_30-79' 'cwm-baseline_40-89'
 'cwm-selfplay_40-89' 'cwm-baseline_50-99' 'cwm-selfplay_50-99'
 'cwm-baseline_60-109' 'cwm-selfplay_60-109' 'cwm-baseline_70-119'
 'cwm-selfplay_70-119' 'cwm-baseline_80-129' 'cwm-selfplay_80-129'
 'cwm-baseline_90-139' 'cwm-selfplay_90-139' 'cwm-baseline_100-149'
 'cwm-selfplay_100-149' 'cwm-baseline_110-159' 'cwm-selfplay_110-159'
 'cwm-baseline_120-169' 'cwm-selfplay_120-169' 'cwm-baseline_130-179'
 'cwm-selfplay_130-179' 'cwm-baseline_140-189' 'cwm-selfplay_140-189'
 'cwm-baseline_150-199' 'cwm-selfplay_150-199' 'cwm-baseline_160-209'
 'cwm-selfplay_160-209' 'cwm-baseline_170-219' 'cwm-selfplay_170-219'
 'cwm-baseline_180-229' 'cwm-selfplay_180-229' 'cwm-baseline_190-239'
 'cwm-selfplay_190-239' 'cwm-baseline_200-249' 'cwm-selfplay_200-249'
 'cwm-baseline_210-259' 'cwm-selfplay_210-259' 'cwm-baseline_220-269'
 'cwm-selfplay_220-269' 'cwm-baseline_230-279' 'cwm-selfplay_230-279'
 'cwm-baseline_240-289' 'cwm-selfplay_240-289' 'cwm-baseline_250-299'
 'cwm-selfplay_250-299' 'cwm-baseline_260-309' 'cwm-selfplay_260-309'
 'cwm-baseline_270-319' 'cwm-selfplay_270-319' 'cwm-baseline_280-329'
 'cwm-selfplay_280-329' 'cwm-baseline_290-339' 'cwm-selfplay_290-339'
 'cwm-baseline_300-349' 'cwm-selfplay_300-349' 'cwm-baseline_310-359'
 'cwm-selfplay_310-359' 'cwm-baseline_320-369' 'cwm-selfplay_320-369'
 'cwm-baseline_330-379' 'cwm-selfplay_330-379' 'cwm-baseline_340-389'
 'cwm-selfplay_340-389' 'cwm-baseline_350-399' 'cwm-selfplay_350-399'
 'cwm-baseline_360-409' 'cwm-selfplay_360-409']",0.8970000000000001,0.9466666666666667,0.1841426096426291,instance_ansible__ansible-748f534312f2073a25a87871f5bd05882891b8c4-v0f01c69f1e2528b935359cfe578530722bca2c59
82,instance_ansible__ansible-77658704217d5f166404fc67997203c25381cb6e-v390e508d27db7a51eece36bb6d9698b63a5b638a,,0,[],0.0,0.0,,instance_ansible__ansible-77658704217d5f166404fc67997203c25381cb6e-v390e508d27db7a51eece36bb6d9698b63a5b638a
83,instance_ansible__ansible-7e1a347695c7987ae56ef1b6919156d9254010ad-v390e508d27db7a51eece36bb6d9698b63a5b638a,,0,[],0.0,0.0,,instance_ansible__ansible-7e1a347695c7987ae56ef1b6919156d9254010ad-v390e508d27db7a51eece36bb6d9698b63a5b638a
84,instance_ansible__ansible-811093f0225caa4dd33890933150a81c6a6d5226-v1055803c3a812189a1133297f7f5468579283f86,,0,[],0.0,0.0,,instance_ansible__ansible-811093f0225caa4dd33890933150a81c6a6d5226-v1055803c3a812189a1133297f7f5468579283f86
85,instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2,0.22024623803009577,70,"['cwm-baseline-20' 'cwm-baseline-110' 'cwm-baseline-160'
 'cwm-baseline-200' 'cwm-baseline-230' 'cwm-baseline-330'
 'cwm-baseline-370' 'cwm-selfplay-20' 'cwm-selfplay-90' 'cwm-selfplay-140'
 'cwm-selfplay-170' 'cwm-selfplay-190' 'cwm-selfplay-250'
 'cwm-selfplay-300' 'cwm-selfplay-310' 'cwm-baseline_10-59'
 'cwm-selfplay_10-59' 'cwm-baseline_20-69' 'cwm-selfplay_20-69'
 'cwm-selfplay_50-99' 'cwm-selfplay_60-109' 'cwm-baseline_70-119'
 'cwm-selfplay_70-119' 'cwm-baseline_80-129' 'cwm-selfplay_80-129'
 'cwm-baseline_90-139' 'cwm-selfplay_90-139' 'cwm-baseline_100-149'
 'cwm-selfplay_100-149' 'cwm-baseline_110-159' 'cwm-selfplay_110-159'
 'cwm-baseline_120-169' 'cwm-selfplay_120-169' 'cwm-baseline_130-179'
 'cwm-selfplay_130-179' 'cwm-baseline_140-189' 'cwm-selfplay_140-189'
 'cwm-baseline_150-199' 'cwm-selfplay_150-199' 'cwm-baseline_160-209'
 'cwm-selfplay_160-209' 'cwm-baseline_170-219' 'cwm-selfplay_170-219'
 'cwm-baseline_180-229' 'cwm-selfplay_180-229' 'cwm-baseline_190-239'
 'cwm-selfplay_190-239' 'cwm-baseline_200-249' 'cwm-baseline_210-259'
 'cwm-selfplay_210-259' 'cwm-baseline_220-269' 'cwm-selfplay_220-269'
 'cwm-baseline_230-279' 'cwm-selfplay_230-279' 'cwm-selfplay_240-289'
 'cwm-selfplay_250-299' 'cwm-selfplay_260-309' 'cwm-selfplay_270-319'
 'cwm-selfplay_280-329' 'cwm-baseline_290-339' 'cwm-selfplay_290-339'
 'cwm-baseline_300-349' 'cwm-selfplay_300-349' 'cwm-baseline_310-359'
 'cwm-selfplay_310-359' 'cwm-baseline_320-369' 'cwm-baseline_330-379'
 'cwm-baseline_340-389' 'cwm-baseline_350-399' 'cwm-baseline_360-409']",0.19199999999999998,0.4666666666666667,0.07230837487730894,instance_ansible__ansible-8127abbc298cabf04aaa89a478fc5e5e3432a6fc-v30a923fb5c164d6cd18280c02422f75e611e8fb2
86,instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,,0,[],0.0,0.0,,instance_ansible__ansible-83909bfa22573777e3db5688773bda59721962ad-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5
87,instance_ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,,0,[],0.0,0.0,,instance_ansible__ansible-83fb24b923064d3576d473747ebbe62e4535c9e3-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5
88,instance_ansible__ansible-9142be2f6cabbe6597c9254c5bb9186d17036d55-v0f01c69f1e2528b935359cfe578530722bca2c59,0.2393980848153215,33,"['cwm-baseline-80' 'cwm-baseline-290' 'cwm-selfplay-50' 'cwm-selfplay-110'
 'cwm-selfplay-290' 'cwm-selfplay-390' 'cwm-selfplay_10-59'
 'cwm-selfplay_20-69' 'cwm-selfplay_30-79' 'cwm-baseline_40-89'
 'cwm-selfplay_40-89' 'cwm-baseline_50-99' 'cwm-selfplay_50-99'
 'cwm-baseline_60-109' 'cwm-baseline_70-119' 'cwm-selfplay_70-119'
 'cwm-baseline_80-129' 'cwm-selfplay_80-129' 'cwm-selfplay_90-139'
 'cwm-selfplay_100-149' 'cwm-selfplay_110-159' 'cwm-baseline_250-299'
 'cwm-selfplay_250-299' 'cwm-baseline_260-309' 'cwm-selfplay_260-309'
 'cwm-baseline_270-319' 'cwm-selfplay_270-319' 'cwm-baseline_280-329'
 'cwm-selfplay_280-329' 'cwm-baseline_290-339' 'cwm-selfplay_290-339'
 'cwm-selfplay_350-399' 'cwm-selfplay_360-409']",0.07633333333333332,0.22,-0.13982570102888128,instance_ansible__ansible-9142be2f6cabbe6597c9254c5bb9186d17036d55-v0f01c69f1e2528b935359cfe578530722bca2c59
89,instance_ansible__ansible-935528e22e5283ee3f63a8772830d3d01f55ed8c-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,,0,[],0.0,0.0,,instance_ansible__ansible-935528e22e5283ee3f63a8772830d3d01f55ed8c-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5
90,instance_ansible__ansible-942424e10b2095a173dbd78e7128f52f7995849b-v30a923fb5c164d6cd18280c02422f75e611e8fb2,0.22845417236662108,102,"['cwm-baseline-30' 'cwm-baseline-70' 'cwm-baseline-120' 'cwm-baseline-140'
 'cwm-baseline-150' 'cwm-baseline-160' 'cwm-baseline-190'
 'cwm-baseline-200' 'cwm-baseline-210' 'cwm-baseline-220'
 'cwm-baseline-230' 'cwm-baseline-270' 'cwm-baseline-300'
 'cwm-baseline-310' 'cwm-baseline-360' 'cwm-baseline-370'
 'cwm-baseline-380' 'cwm-selfplay-30' 'cwm-selfplay-40' 'cwm-selfplay-50'
 'cwm-selfplay-60' 'cwm-selfplay-90' 'cwm-selfplay-130' 'cwm-selfplay-140'
 'cwm-selfplay-150' 'cwm-selfplay-160' 'cwm-selfplay-170'
 'cwm-selfplay-180' 'cwm-selfplay-220' 'cwm-selfplay-280'
 'cwm-selfplay-300' 'cwm-selfplay-310' 'cwm-selfplay-380'
 'cwm-baseline_10-59' 'cwm-selfplay_10-59' 'cwm-baseline_20-69'
 'cwm-selfplay_20-69' 'cwm-baseline_30-79' 'cwm-selfplay_30-79'
 'cwm-baseline_40-89' 'cwm-selfplay_40-89' 'cwm-baseline_50-99'
 'cwm-selfplay_50-99' 'cwm-baseline_60-109' 'cwm-selfplay_60-109'
 'cwm-baseline_70-119' 'cwm-selfplay_70-119' 'cwm-baseline_80-129'
 'cwm-selfplay_80-129' 'cwm-baseline_90-139' 'cwm-selfplay_90-139'
 'cwm-baseline_100-149' 'cwm-selfplay_100-149' 'cwm-baseline_110-159'
 'cwm-selfplay_110-159' 'cwm-baseline_120-169' 'cwm-selfplay_120-169'
 'cwm-baseline_130-179' 'cwm-selfplay_130-179' 'cwm-baseline_140-189'
 'cwm-selfplay_140-189' 'cwm-baseline_150-199' 'cwm-selfplay_150-199'
 'cwm-baseline_160-209' 'cwm-selfplay_160-209' 'cwm-baseline_170-219'
 'cwm-selfplay_170-219' 'cwm-baseline_180-229' 'cwm-selfplay_180-229'
 'cwm-baseline_190-239' 'cwm-selfplay_190-239' 'cwm-baseline_200-249'
 'cwm-selfplay_200-249' 'cwm-baseline_210-259' 'cwm-selfplay_210-259'
 'cwm-baseline_220-269' 'cwm-selfplay_220-269' 'cwm-baseline_230-279'
 'cwm-baseline_240-289' 'cwm-selfplay_240-289' 'cwm-baseline_250-299'
 'cwm-selfplay_250-299' 'cwm-baseline_260-309' 'cwm-selfplay_260-309'
 'cwm-baseline_270-319' 'cwm-selfplay_270-319' 'cwm-baseline_280-329'
 'cwm-selfplay_280-329' 'cwm-baseline_290-339' 'cwm-selfplay_290-339'
 'cwm-baseline_300-349' 'cwm-selfplay_300-349' 'cwm-baseline_310-359'
 'cwm-selfplay_310-359' 'cwm-baseline_320-369' 'cwm-baseline_330-379'
 'cwm-baseline_340-389' 'cwm-selfplay_340-389' 'cwm-baseline_350-399'
 'cwm-selfplay_350-399' 'cwm-baseline_360-409' 'cwm-selfplay_360-409']",0.42833333333333334,0.68,0.21360263111373942,instance_ansible__ansible-942424e10b2095a173dbd78e7128f52f7995849b-v30a923fb5c164d6cd18280c02422f75e611e8fb2
91,instance_ansible__ansible-949c503f2ef4b2c5d668af0492a5c0db1ab86140-v0f01c69f1e2528b935359cfe578530722bca2c59,,0,[],0.0,0.0,,instance_ansible__ansible-949c503f2ef4b2c5d668af0492a5c0db1ab86140-v0f01c69f1e2528b935359cfe578530722bca2c59
92,instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86,0.2393980848153215,30,"['cwm-baseline-80' 'cwm-baseline-200' 'cwm-baseline-250'
 'cwm-selfplay-140' 'cwm-selfplay-210' 'cwm-baseline_40-89'
 'cwm-baseline_50-99' 'cwm-baseline_60-109' 'cwm-baseline_70-119'
 'cwm-baseline_80-129' 'cwm-selfplay_100-149' 'cwm-selfplay_110-159'
 'cwm-selfplay_120-169' 'cwm-selfplay_130-179' 'cwm-selfplay_140-189'
 'cwm-baseline_160-209' 'cwm-baseline_170-219' 'cwm-selfplay_170-219'
 'cwm-baseline_180-229' 'cwm-selfplay_180-229' 'cwm-baseline_190-239'
 'cwm-selfplay_190-239' 'cwm-baseline_200-249' 'cwm-selfplay_200-249'
 'cwm-baseline_210-259' 'cwm-selfplay_210-259' 'cwm-baseline_220-269'
 'cwm-baseline_230-279' 'cwm-baseline_240-289' 'cwm-baseline_250-299']",0.06733333333333334,0.2,-0.025850756089509777,instance_ansible__ansible-9759e0ca494de1fd5fc2df2c5d11c57adbe6007c-v1055803c3a812189a1133297f7f5468579283f86
93,instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,0.22024623803009577,127,"['cwm-baseline-40' 'cwm-baseline-50' 'cwm-baseline-70' 'cwm-baseline-90'
 'cwm-baseline-110' 'cwm-baseline-120' 'cwm-baseline-130'
 'cwm-baseline-150' 'cwm-baseline-160' 'cwm-baseline-170'
 'cwm-baseline-190' 'cwm-baseline-200' 'cwm-baseline-210'
 'cwm-baseline-220' 'cwm-baseline-230' 'cwm-baseline-250'
 'cwm-baseline-280' 'cwm-baseline-290' 'cwm-baseline-300'
 'cwm-baseline-320' 'cwm-baseline-330' 'cwm-baseline-340'
 'cwm-baseline-350' 'cwm-baseline-370' 'cwm-baseline-380'
 'cwm-baseline-390' 'cwm-baseline-400' 'cwm-selfplay-10' 'cwm-selfplay-20'
 'cwm-selfplay-40' 'cwm-selfplay-50' 'cwm-selfplay-60' 'cwm-selfplay-70'
 'cwm-selfplay-80' 'cwm-selfplay-90' 'cwm-selfplay-100' 'cwm-selfplay-110'
 'cwm-selfplay-120' 'cwm-selfplay-160' 'cwm-selfplay-170'
 'cwm-selfplay-180' 'cwm-selfplay-190' 'cwm-selfplay-200'
 'cwm-selfplay-210' 'cwm-selfplay-220' 'cwm-selfplay-230'
 'cwm-selfplay-260' 'cwm-selfplay-270' 'cwm-selfplay-280'
 'cwm-selfplay-290' 'cwm-selfplay-300' 'cwm-selfplay-320'
 'cwm-selfplay-330' 'cwm-selfplay-370' 'cwm-selfplay-390'
 'cwm-baseline_10-59' 'cwm-selfplay_10-59' 'cwm-baseline_20-69'
 'cwm-selfplay_20-69' 'cwm-baseline_30-79' 'cwm-selfplay_30-79'
 'cwm-baseline_40-89' 'cwm-selfplay_40-89' 'cwm-baseline_50-99'
 'cwm-selfplay_50-99' 'cwm-baseline_60-109' 'cwm-selfplay_60-109'
 'cwm-baseline_70-119' 'cwm-selfplay_70-119' 'cwm-baseline_80-129'
 'cwm-selfplay_80-129' 'cwm-baseline_90-139' 'cwm-selfplay_90-139'
 'cwm-baseline_100-149' 'cwm-selfplay_100-149' 'cwm-baseline_110-159'
 'cwm-selfplay_110-159' 'cwm-baseline_120-169' 'cwm-selfplay_120-169'
 'cwm-baseline_130-179' 'cwm-selfplay_130-179' 'cwm-baseline_140-189'
 'cwm-selfplay_140-189' 'cwm-baseline_150-199' 'cwm-selfplay_150-199'
 'cwm-baseline_160-209' 'cwm-selfplay_160-209' 'cwm-baseline_170-219'
 'cwm-selfplay_170-219' 'cwm-baseline_180-229' 'cwm-selfplay_180-229'
 'cwm-baseline_190-239' 'cwm-selfplay_190-239' 'cwm-baseline_200-249'
 'cwm-selfplay_200-249' 'cwm-baseline_210-259' 'cwm-selfplay_210-259'
 'cwm-baseline_220-269' 'cwm-selfplay_220-269' 'cwm-baseline_230-279'
 'cwm-selfplay_230-279' 'cwm-baseline_240-289' 'cwm-selfplay_240-289'
 'cwm-baseline_250-299' 'cwm-selfplay_250-299' 'cwm-baseline_260-309'
 'cwm-selfplay_260-309' 'cwm-baseline_270-319' 'cwm-selfplay_270-319'
 'cwm-baseline_280-329' 'cwm-selfplay_280-329' 'cwm-baseline_290-339'
 'cwm-selfplay_290-339' 'cwm-baseline_300-349' 'cwm-selfplay_300-349'
 'cwm-baseline_310-359' 'cwm-selfplay_310-359' 'cwm-baseline_320-369'
 'cwm-selfplay_320-369' 'cwm-baseline_330-379' 'cwm-selfplay_330-379'
 'cwm-baseline_340-389' 'cwm-selfplay_340-389' 'cwm-baseline_350-399'
 'cwm-selfplay_350-399' 'cwm-baseline_360-409' 'cwm-selfplay_360-409']",0.7086666666666666,0.8466666666666667,0.17068389173910478,instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86
94,instance_ansible__ansible-9a21e247786ebd294dafafca1105fcd770ff46c6-v67cdaa49f89b34e42b69d5b7830b3c3ad3d8803f,0.26265389876880985,18,"['cwm-baseline-360' 'cwm-selfplay-120' 'cwm-selfplay-300'
 'cwm-selfplay_80-129' 'cwm-selfplay_90-139' 'cwm-selfplay_100-149'
 'cwm-selfplay_110-159' 'cwm-selfplay_120-169' 'cwm-selfplay_260-309'
 'cwm-selfplay_270-319' 'cwm-selfplay_280-329' 'cwm-selfplay_290-339'
 'cwm-selfplay_300-349' 'cwm-baseline_320-369' 'cwm-baseline_330-379'
 'cwm-baseline_340-389' 'cwm-baseline_350-399' 'cwm-baseline_360-409']",0.04000000000000001,0.12,0.2200449339727702,instance_ansible__ansible-9a21e247786ebd294dafafca1105fcd770ff46c6-v67cdaa49f89b34e42b69d5b7830b3c3ad3d8803f
95,instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,0.20930232558139536,107,"['cwm-baseline-10' 'cwm-baseline-30' 'cwm-baseline-40' 'cwm-baseline-60'
 'cwm-baseline-70' 'cwm-baseline-80' 'cwm-baseline-90' 'cwm-baseline-120'
 'cwm-baseline-130' 'cwm-baseline-190' 'cwm-baseline-210'
 'cwm-baseline-230' 'cwm-baseline-240' 'cwm-baseline-290'
 'cwm-baseline-320' 'cwm-baseline-340' 'cwm-baseline-350'
 'cwm-baseline-360' 'cwm-baseline-370' 'cwm-baseline-390'
 'cwm-baseline-400' 'cwm-selfplay-10' 'cwm-selfplay-20' 'cwm-selfplay-50'
 'cwm-selfplay-60' 'cwm-selfplay-80' 'cwm-selfplay-100' 'cwm-selfplay-110'
 'cwm-selfplay-120' 'cwm-selfplay-160' 'cwm-selfplay-180'
 'cwm-selfplay-200' 'cwm-selfplay-220' 'cwm-selfplay-250'
 'cwm-selfplay-320' 'cwm-selfplay-350' 'cwm-selfplay-360'
 'cwm-selfplay-390' 'cwm-baseline_10-59' 'cwm-selfplay_10-59'
 'cwm-baseline_20-69' 'cwm-selfplay_20-69' 'cwm-baseline_30-79'
 'cwm-selfplay_30-79' 'cwm-baseline_40-89' 'cwm-selfplay_40-89'
 'cwm-baseline_50-99' 'cwm-selfplay_50-99' 'cwm-baseline_60-109'
 'cwm-selfplay_60-109' 'cwm-baseline_70-119' 'cwm-selfplay_70-119'
 'cwm-baseline_80-129' 'cwm-selfplay_80-129' 'cwm-baseline_90-139'
 'cwm-selfplay_90-139' 'cwm-baseline_100-149' 'cwm-selfplay_100-149'
 'cwm-baseline_110-159' 'cwm-selfplay_110-159' 'cwm-baseline_120-169'
 'cwm-selfplay_120-169' 'cwm-baseline_130-179' 'cwm-selfplay_130-179'
 'cwm-selfplay_140-189' 'cwm-baseline_150-199' 'cwm-selfplay_150-199'
 'cwm-baseline_160-209' 'cwm-selfplay_160-209' 'cwm-baseline_170-219'
 'cwm-selfplay_170-219' 'cwm-baseline_180-229' 'cwm-selfplay_180-229'
 'cwm-baseline_190-239' 'cwm-selfplay_190-239' 'cwm-baseline_200-249'
 'cwm-selfplay_200-249' 'cwm-baseline_210-259' 'cwm-selfplay_210-259'
 'cwm-baseline_220-269' 'cwm-selfplay_220-269' 'cwm-baseline_230-279'
 'cwm-selfplay_230-279' 'cwm-baseline_240-289' 'cwm-selfplay_240-289'
 'cwm-baseline_250-299' 'cwm-selfplay_250-299' 'cwm-baseline_260-309'
 'cwm-baseline_270-319' 'cwm-baseline_280-329' 'cwm-selfplay_280-329'
 'cwm-baseline_290-339' 'cwm-selfplay_290-339' 'cwm-baseline_300-349'
 'cwm-selfplay_300-349' 'cwm-baseline_310-359' 'cwm-selfplay_310-359'
 'cwm-baseline_320-369' 'cwm-selfplay_320-369' 'cwm-baseline_330-379'
 'cwm-selfplay_330-379' 'cwm-baseline_340-389' 'cwm-selfplay_340-389'
 'cwm-baseline_350-399' 'cwm-selfplay_350-399' 'cwm-baseline_360-409'
 'cwm-selfplay_360-409']",0.4766666666666667,0.7133333333333334,0.03007483533454137,instance_ansible__ansible-a02e22e902a69aeb465f16bf03f7f5a91b2cb828-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5
96,instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59,,0,[],0.0,0.0,,instance_ansible__ansible-a1569ea4ca6af5480cf0b7b3135f5e12add28a44-v0f01c69f1e2528b935359cfe578530722bca2c59
97,instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86,0.22024623803009577,123,"['cwm-baseline-20' 'cwm-baseline-40' 'cwm-baseline-70' 'cwm-baseline-90'
 'cwm-baseline-100' 'cwm-baseline-110' 'cwm-baseline-120'
 'cwm-baseline-140' 'cwm-baseline-150' 'cwm-baseline-160'
 'cwm-baseline-170' 'cwm-baseline-180' 'cwm-baseline-190'
 'cwm-baseline-200' 'cwm-baseline-220' 'cwm-baseline-230'
 'cwm-baseline-240' 'cwm-baseline-290' 'cwm-baseline-300'
 'cwm-baseline-330' 'cwm-baseline-350' 'cwm-baseline-360'
 'cwm-baseline-370' 'cwm-baseline-380' 'cwm-baseline-400'
 'cwm-selfplay-30' 'cwm-selfplay-40' 'cwm-selfplay-50' 'cwm-selfplay-60'
 'cwm-selfplay-80' 'cwm-selfplay-90' 'cwm-selfplay-110' 'cwm-selfplay-130'
 'cwm-selfplay-140' 'cwm-selfplay-150' 'cwm-selfplay-160'
 'cwm-selfplay-170' 'cwm-selfplay-180' 'cwm-selfplay-210'
 'cwm-selfplay-220' 'cwm-selfplay-250' 'cwm-selfplay-260'
 'cwm-selfplay-290' 'cwm-selfplay-310' 'cwm-selfplay-320'
 'cwm-selfplay-330' 'cwm-selfplay-340' 'cwm-selfplay-360'
 'cwm-selfplay-370' 'cwm-selfplay-380' 'cwm-selfplay-390'
 'cwm-baseline_10-59' 'cwm-selfplay_10-59' 'cwm-baseline_20-69'
 'cwm-selfplay_20-69' 'cwm-baseline_30-79' 'cwm-selfplay_30-79'
 'cwm-baseline_40-89' 'cwm-selfplay_40-89' 'cwm-baseline_50-99'
 'cwm-selfplay_50-99' 'cwm-baseline_60-109' 'cwm-selfplay_60-109'
 'cwm-baseline_70-119' 'cwm-selfplay_70-119' 'cwm-baseline_80-129'
 'cwm-selfplay_80-129' 'cwm-baseline_90-139' 'cwm-selfplay_90-139'
 'cwm-baseline_100-149' 'cwm-selfplay_100-149' 'cwm-baseline_110-159'
 'cwm-selfplay_110-159' 'cwm-baseline_120-169' 'cwm-selfplay_120-169'
 'cwm-baseline_130-179' 'cwm-selfplay_130-179' 'cwm-baseline_140-189'
 'cwm-selfplay_140-189' 'cwm-baseline_150-199' 'cwm-selfplay_150-199'
 'cwm-baseline_160-209' 'cwm-selfplay_160-209' 'cwm-baseline_170-219'
 'cwm-selfplay_170-219' 'cwm-baseline_180-229' 'cwm-selfplay_180-229'
 'cwm-baseline_190-239' 'cwm-selfplay_190-239' 'cwm-baseline_200-249'
 'cwm-selfplay_200-249' 'cwm-baseline_210-259' 'cwm-selfplay_210-259'
 'cwm-baseline_220-269' 'cwm-selfplay_220-269' 'cwm-baseline_230-279'
 'cwm-selfplay_230-279' 'cwm-baseline_240-289' 'cwm-selfplay_240-289'
 'cwm-baseline_250-299' 'cwm-selfplay_250-299' 'cwm-baseline_260-309'
 'cwm-selfplay_260-309' 'cwm-baseline_270-319' 'cwm-selfplay_270-319'
 'cwm-baseline_280-329' 'cwm-selfplay_280-329' 'cwm-baseline_290-339'
 'cwm-selfplay_290-339' 'cwm-baseline_300-349' 'cwm-selfplay_300-349'
 'cwm-baseline_310-359' 'cwm-selfplay_310-359' 'cwm-baseline_320-369'
 'cwm-selfplay_320-369' 'cwm-baseline_330-379' 'cwm-selfplay_330-379'
 'cwm-baseline_340-389' 'cwm-selfplay_340-389' 'cwm-baseline_350-399'
 'cwm-selfplay_350-399' 'cwm-baseline_360-409' 'cwm-selfplay_360-409']",0.6586666666666665,0.82,0.06650113703953874,instance_ansible__ansible-a20a52701402a12f91396549df04ac55809f68e9-v1055803c3a812189a1133297f7f5468579283f86
