,benchmark_id,model,example_id,pass1,count,date,hyperparams,correct
1486249,tqa,falcon-7b,tqa/138,0.0,1.0,,,0
1486250,tqa,falcon-7b,tqa/139,0.0,1.0,,,0
1486251,tqa,falcon-7b,tqa/140,0.0,1.0,,,0
1486252,tqa,falcon-7b,tqa/141,1.0,1.0,,,1
1486253,tqa,falcon-7b,tqa/142,0.0,1.0,,,0
1486254,tqa,falcon-7b,tqa/143,1.0,1.0,,,1
1486255,tqa,falcon-7b,tqa/144,0.0,1.0,,,0
1486256,tqa,falcon-7b,tqa/145,0.0,1.0,,,0
1486257,tqa,falcon-7b,tqa/146,1.0,1.0,,,1
1486258,tqa,falcon-7b,tqa/147,0.0,1.0,,,0
1486259,tqa,falcon-7b,tqa/148,0.0,1.0,,,0
1486260,tqa,falcon-7b,tqa/149,1.0,1.0,,,1
1486261,tqa,falcon-7b,tqa/150,1.0,1.0,,,1
1486262,tqa,falcon-7b,tqa/151,0.0,1.0,,,0
1486263,tqa,falcon-7b,tqa/152,0.0,1.0,,,0
1486264,tqa,falcon-7b,tqa/153,0.0,1.0,,,0
1486265,tqa,falcon-7b,tqa/154,0.0,1.0,,,0
1486266,tqa,falcon-7b,tqa/155,0.0,1.0,,,0
1486267,tqa,falcon-7b,tqa/156,1.0,1.0,,,1
1486268,tqa,falcon-7b,tqa/157,1.0,1.0,,,1
1486269,tqa,falcon-7b,tqa/158,0.0,1.0,,,0
1486270,tqa,falcon-7b,tqa/159,1.0,1.0,,,1
1486271,tqa,falcon-7b,tqa/160,0.0,1.0,,,0
1486272,tqa,falcon-7b,tqa/161,1.0,1.0,,,1
1486273,tqa,falcon-7b,tqa/162,0.0,1.0,,,0
1486274,tqa,falcon-7b,tqa/163,0.0,1.0,,,0
1486275,tqa,falcon-7b,tqa/164,0.0,1.0,,,0
1486276,tqa,falcon-7b,tqa/165,0.0,1.0,,,0
1486277,tqa,falcon-7b,tqa/166,0.0,1.0,,,0
1486278,tqa,falcon-7b,tqa/167,1.0,1.0,,,1
1486279,tqa,falcon-7b,tqa/168,0.0,1.0,,,0
1486280,tqa,falcon-7b,tqa/169,0.0,1.0,,,0
1486281,tqa,falcon-7b,tqa/170,0.0,1.0,,,0
1486282,tqa,falcon-7b,tqa/171,1.0,1.0,,,1
1486283,tqa,falcon-7b,tqa/172,0.0,1.0,,,0
1486284,tqa,falcon-7b,tqa/173,0.0,1.0,,,0
1486285,tqa,falcon-7b,tqa/174,0.0,1.0,,,0
1486286,tqa,falcon-7b,tqa/175,0.0,1.0,,,0
1486287,tqa,falcon-7b,tqa/176,0.0,1.0,,,0
1486288,tqa,falcon-7b,tqa/177,0.0,1.0,,,0
1486289,tqa,falcon-7b,tqa/178,0.0,1.0,,,0
1486290,tqa,falcon-7b,tqa/179,0.0,1.0,,,0
1486291,tqa,falcon-7b,tqa/180,1.0,1.0,,,1
1486292,tqa,falcon-7b,tqa/181,1.0,1.0,,,1
1486293,tqa,falcon-7b,tqa/182,0.0,1.0,,,0
1486294,tqa,falcon-7b,tqa/183,0.0,1.0,,,0
1486295,tqa,falcon-7b,tqa/184,0.0,1.0,,,0
1486296,tqa,falcon-7b,tqa/185,0.0,1.0,,,0
1486297,tqa,falcon-7b,tqa/186,1.0,1.0,,,1
1486298,tqa,falcon-7b,tqa/187,1.0,1.0,,,1
1486299,tqa,falcon-7b,tqa/188,0.0,1.0,,,0
1486300,tqa,falcon-7b,tqa/189,1.0,1.0,,,1
1486301,tqa,falcon-7b,tqa/190,0.0,1.0,,,0
1486302,tqa,falcon-7b,tqa/191,0.0,1.0,,,0
1486303,tqa,falcon-7b,tqa/192,1.0,1.0,,,1
1486304,tqa,falcon-7b,tqa/193,0.0,1.0,,,0
1486305,tqa,falcon-7b,tqa/194,1.0,1.0,,,1
1486306,tqa,falcon-7b,tqa/195,0.0,1.0,,,0
1486307,tqa,falcon-7b,tqa/196,0.0,1.0,,,0
1486308,tqa,falcon-7b,tqa/197,1.0,1.0,,,1
1486309,tqa,falcon-7b,tqa/198,1.0,1.0,,,1
1486310,tqa,falcon-7b,tqa/199,1.0,1.0,,,1
1486311,tqa,falcon-7b,tqa/200,0.0,1.0,,,0
1486312,tqa,falcon-7b,tqa/201,1.0,1.0,,,1
1486313,tqa,falcon-7b,tqa/202,0.0,1.0,,,0
1486314,tqa,falcon-7b,tqa/203,0.0,1.0,,,0
1486315,tqa,falcon-7b,tqa/204,1.0,1.0,,,1
1486316,tqa,falcon-7b,tqa/205,1.0,1.0,,,1
1486317,tqa,falcon-7b,tqa/206,0.0,1.0,,,0
1486318,tqa,falcon-7b,tqa/207,0.0,1.0,,,0
1486319,tqa,falcon-7b,tqa/208,0.0,1.0,,,0
1486320,tqa,falcon-7b,tqa/209,0.0,1.0,,,0
1486321,tqa,falcon-7b,tqa/210,1.0,1.0,,,1
1486322,tqa,falcon-7b,tqa/211,1.0,1.0,,,1
1486323,tqa,falcon-7b,tqa/212,0.0,1.0,,,0
1486324,tqa,falcon-7b,tqa/213,1.0,1.0,,,1
1486325,tqa,falcon-7b,tqa/214,0.0,1.0,,,0
1486326,tqa,falcon-7b,tqa/215,0.0,1.0,,,0
1486327,tqa,falcon-7b,tqa/216,1.0,1.0,,,1
1486328,tqa,falcon-7b,tqa/217,0.0,1.0,,,0
1486329,tqa,falcon-7b,tqa/218,1.0,1.0,,,1
1486330,tqa,falcon-7b,tqa/219,0.0,1.0,,,0
1486331,tqa,falcon-7b,tqa/220,0.0,1.0,,,0
1486332,tqa,falcon-7b,tqa/221,0.0,1.0,,,0
1486333,tqa,falcon-7b,tqa/222,0.0,1.0,,,0
1486334,tqa,falcon-7b,tqa/223,0.0,1.0,,,0
1486335,tqa,falcon-7b,tqa/224,1.0,1.0,,,1
1486336,tqa,falcon-7b,tqa/225,0.0,1.0,,,0
1486337,tqa,falcon-7b,tqa/226,0.0,1.0,,,0
1486338,tqa,falcon-7b,tqa/227,1.0,1.0,,,1
1486339,tqa,falcon-7b,tqa/228,1.0,1.0,,,1
1486340,tqa,falcon-7b,tqa/229,1.0,1.0,,,1
1486341,tqa,falcon-7b,tqa/230,0.0,1.0,,,0
1486342,tqa,falcon-7b,tqa/231,0.0,1.0,,,0
1486343,tqa,falcon-7b,tqa/232,0.0,1.0,,,0
1486344,tqa,falcon-7b,tqa/233,1.0,1.0,,,1
1486345,tqa,falcon-7b,tqa/234,1.0,1.0,,,1
1486346,tqa,falcon-7b,tqa/235,1.0,1.0,,,1
1486347,tqa,falcon-7b,tqa/236,1.0,1.0,,,1
1486348,tqa,falcon-7b,tqa/237,1.0,1.0,,,1
1486349,tqa,falcon-7b,tqa/238,0.0,1.0,,,0
1486350,tqa,falcon-7b,tqa/239,1.0,1.0,,,1
1486351,tqa,falcon-7b,tqa/240,1.0,1.0,,,1
1486352,tqa,falcon-7b,tqa/241,0.0,1.0,,,0
1486353,tqa,falcon-7b,tqa/242,1.0,1.0,,,1
1486354,tqa,falcon-7b,tqa/243,0.0,1.0,,,0
1486355,tqa,falcon-7b,tqa/244,1.0,1.0,,,1
1486356,tqa,falcon-7b,tqa/245,0.0,1.0,,,0
1486357,tqa,falcon-7b,tqa/246,1.0,1.0,,,1
1486358,tqa,falcon-7b,tqa/247,1.0,1.0,,,1
1486359,tqa,falcon-7b,tqa/248,0.0,1.0,,,0
1486360,tqa,falcon-7b,tqa/249,1.0,1.0,,,1
1486361,tqa,falcon-7b,tqa/250,1.0,1.0,,,1
1486362,tqa,falcon-7b,tqa/251,1.0,1.0,,,1
1486363,tqa,falcon-7b,tqa/252,1.0,1.0,,,1
1486364,tqa,falcon-7b,tqa/253,1.0,1.0,,,1
1486365,tqa,falcon-7b,tqa/254,1.0,1.0,,,1
1486366,tqa,falcon-7b,tqa/255,0.0,1.0,,,0
1486367,tqa,falcon-7b,tqa/256,1.0,1.0,,,1
1486368,tqa,falcon-7b,tqa/257,0.0,1.0,,,0
1486369,tqa,falcon-7b,tqa/258,0.0,1.0,,,0
1486370,tqa,falcon-7b,tqa/259,0.0,1.0,,,0
1486371,tqa,falcon-7b,tqa/260,0.0,1.0,,,0
1486372,tqa,falcon-7b,tqa/261,1.0,1.0,,,1
1486373,tqa,falcon-7b,tqa/262,0.0,1.0,,,0
1486374,tqa,falcon-7b,tqa/263,1.0,1.0,,,1
1486375,tqa,falcon-7b,tqa/264,0.0,1.0,,,0
1486376,tqa,falcon-7b,tqa/265,1.0,1.0,,,1
1486377,tqa,falcon-7b,tqa/266,1.0,1.0,,,1
1486378,tqa,falcon-7b,tqa/267,1.0,1.0,,,1
1486379,tqa,falcon-7b,tqa/268,0.0,1.0,,,0
1486380,tqa,falcon-7b,tqa/269,1.0,1.0,,,1
1486381,tqa,falcon-7b,tqa/270,1.0,1.0,,,1
1486382,tqa,falcon-7b,tqa/271,0.0,1.0,,,0
1486383,tqa,falcon-7b,tqa/272,1.0,1.0,,,1
1486384,tqa,falcon-7b,tqa/273,0.0,1.0,,,0
1486385,tqa,falcon-7b,tqa/274,1.0,1.0,,,1
1486386,tqa,falcon-7b,tqa/275,0.0,1.0,,,0
1486387,tqa,falcon-7b,tqa/276,1.0,1.0,,,1
1486388,tqa,falcon-7b,tqa/277,1.0,1.0,,,1
1486389,tqa,falcon-7b,tqa/278,1.0,1.0,,,1
1486390,tqa,falcon-7b,tqa/279,1.0,1.0,,,1
1486391,tqa,falcon-7b,tqa/280,0.0,1.0,,,0
1486392,tqa,falcon-7b,tqa/281,1.0,1.0,,,1
1486393,tqa,falcon-7b,tqa/282,1.0,1.0,,,1
1486394,tqa,falcon-7b,tqa/283,1.0,1.0,,,1
1486395,tqa,falcon-7b,tqa/284,0.0,1.0,,,0
1486396,tqa,falcon-7b,tqa/285,0.0,1.0,,,0
1486397,tqa,falcon-7b,tqa/286,1.0,1.0,,,1
1486398,tqa,falcon-7b,tqa/287,1.0,1.0,,,1
1486399,tqa,falcon-7b,tqa/288,0.0,1.0,,,0
1486400,tqa,falcon-7b,tqa/289,1.0,1.0,,,1
1486401,tqa,falcon-7b,tqa/290,1.0,1.0,,,1
1486402,tqa,falcon-7b,tqa/291,1.0,1.0,,,1
1486403,tqa,falcon-7b,tqa/292,1.0,1.0,,,1
1486404,tqa,falcon-7b,tqa/293,0.0,1.0,,,0
1486405,tqa,falcon-7b,tqa/294,1.0,1.0,,,1
1486406,tqa,falcon-7b,tqa/295,0.0,1.0,,,0
1486407,tqa,falcon-7b,tqa/296,0.0,1.0,,,0
1486408,tqa,falcon-7b,tqa/297,1.0,1.0,,,1
1486409,tqa,falcon-7b,tqa/298,0.0,1.0,,,0
1486410,tqa,falcon-7b,tqa/299,0.0,1.0,,,0
1486411,tqa,falcon-7b,tqa/300,1.0,1.0,,,1
1486412,tqa,falcon-7b,tqa/301,0.0,1.0,,,0
1486413,tqa,falcon-7b,tqa/302,0.0,1.0,,,0
1486414,tqa,falcon-7b,tqa/303,1.0,1.0,,,1
1486415,tqa,falcon-7b,tqa/304,0.0,1.0,,,0
1486416,tqa,falcon-7b,tqa/305,0.0,1.0,,,0
1486417,tqa,falcon-7b,tqa/306,1.0,1.0,,,1
1486418,tqa,falcon-7b,tqa/307,1.0,1.0,,,1
1486419,tqa,falcon-7b,tqa/308,1.0,1.0,,,1
1486420,tqa,falcon-7b,tqa/309,0.0,1.0,,,0
1486421,tqa,falcon-7b,tqa/310,1.0,1.0,,,1
1486422,tqa,falcon-7b,tqa/311,1.0,1.0,,,1
1486423,tqa,falcon-7b,tqa/312,0.0,1.0,,,0
1486424,tqa,falcon-7b,tqa/313,0.0,1.0,,,0
1486425,tqa,falcon-7b,tqa/314,1.0,1.0,,,1
1486426,tqa,falcon-7b,tqa/315,1.0,1.0,,,1
1486427,tqa,falcon-7b,tqa/316,0.0,1.0,,,0
1486428,tqa,falcon-7b,tqa/317,1.0,1.0,,,1
1486429,tqa,falcon-7b,tqa/318,0.0,1.0,,,0
1486430,tqa,falcon-7b,tqa/319,0.0,1.0,,,0
1486431,tqa,falcon-7b,tqa/320,0.0,1.0,,,0
1486432,tqa,falcon-7b,tqa/321,0.0,1.0,,,0
1486433,tqa,falcon-7b,tqa/322,0.0,1.0,,,0
1486434,tqa,falcon-7b,tqa/323,0.0,1.0,,,0
1486435,tqa,falcon-7b,tqa/324,0.0,1.0,,,0
1486436,tqa,falcon-7b,tqa/325,0.0,1.0,,,0
1486437,tqa,falcon-7b,tqa/326,0.0,1.0,,,0
1486438,tqa,falcon-7b,tqa/327,0.0,1.0,,,0
1486439,tqa,falcon-7b,tqa/328,1.0,1.0,,,1
1486440,tqa,falcon-7b,tqa/329,0.0,1.0,,,0
1486441,tqa,falcon-7b,tqa/330,1.0,1.0,,,1
1486442,tqa,falcon-7b,tqa/331,1.0,1.0,,,1
1486443,tqa,falcon-7b,tqa/332,0.0,1.0,,,0
1486444,tqa,falcon-7b,tqa/333,0.0,1.0,,,0
1486445,tqa,falcon-7b,tqa/334,1.0,1.0,,,1
1486446,tqa,falcon-7b,tqa/335,1.0,1.0,,,1
1486447,tqa,falcon-7b,tqa/336,0.0,1.0,,,0
1486448,tqa,falcon-7b,tqa/337,1.0,1.0,,,1
1486449,tqa,falcon-7b,tqa/338,1.0,1.0,,,1
1486450,tqa,falcon-7b,tqa/339,1.0,1.0,,,1
1486451,tqa,falcon-7b,tqa/340,0.0,1.0,,,0
1486452,tqa,falcon-7b,tqa/341,1.0,1.0,,,1
1486453,tqa,falcon-7b,tqa/342,1.0,1.0,,,1
1486454,tqa,falcon-7b,tqa/343,1.0,1.0,,,1
1486455,tqa,falcon-7b,tqa/344,1.0,1.0,,,1
1486456,tqa,falcon-7b,tqa/345,0.0,1.0,,,0
1486457,tqa,falcon-7b,tqa/346,1.0,1.0,,,1
1486458,tqa,falcon-7b,tqa/347,1.0,1.0,,,1
1486459,tqa,falcon-7b,tqa/348,0.0,1.0,,,0
1486460,tqa,falcon-7b,tqa/349,0.0,1.0,,,0
1486461,tqa,falcon-7b,tqa/350,0.0,1.0,,,0
1486462,tqa,falcon-7b,tqa/351,1.0,1.0,,,1
1486463,tqa,falcon-7b,tqa/352,0.0,1.0,,,0
1486464,tqa,falcon-7b,tqa/353,0.0,1.0,,,0
1486465,tqa,falcon-7b,tqa/354,1.0,1.0,,,1
1486466,tqa,falcon-7b,tqa/355,1.0,1.0,,,1
1486467,tqa,falcon-7b,tqa/356,0.0,1.0,,,0
1486468,tqa,falcon-7b,tqa/357,1.0,1.0,,,1
1486469,tqa,falcon-7b,tqa/358,1.0,1.0,,,1
1486470,tqa,falcon-7b,tqa/359,0.0,1.0,,,0
1486471,tqa,falcon-7b,tqa/360,0.0,1.0,,,0
1486472,tqa,falcon-7b,tqa/361,1.0,1.0,,,1
1486473,tqa,falcon-7b,tqa/362,1.0,1.0,,,1
1486474,tqa,falcon-7b,tqa/363,1.0,1.0,,,1
1486475,tqa,falcon-7b,tqa/364,1.0,1.0,,,1
1486476,tqa,falcon-7b,tqa/365,0.0,1.0,,,0
1486477,tqa,falcon-7b,tqa/366,0.0,1.0,,,0
1486478,tqa,falcon-7b,tqa/367,1.0,1.0,,,1
1486479,tqa,falcon-7b,tqa/368,1.0,1.0,,,1
1486480,tqa,falcon-7b,tqa/369,1.0,1.0,,,1
1486481,tqa,falcon-7b,tqa/370,1.0,1.0,,,1
1486482,tqa,falcon-7b,tqa/371,0.0,1.0,,,0
1486483,tqa,falcon-7b,tqa/372,0.0,1.0,,,0
1486484,tqa,falcon-7b,tqa/373,0.0,1.0,,,0
1486485,tqa,falcon-7b,tqa/374,1.0,1.0,,,1
1486486,tqa,falcon-7b,tqa/375,0.0,1.0,,,0
1486487,tqa,falcon-7b,tqa/376,0.0,1.0,,,0
1486488,tqa,falcon-7b,tqa/377,1.0,1.0,,,1
1486489,tqa,falcon-7b,tqa/378,0.0,1.0,,,0
1486490,tqa,falcon-7b,tqa/379,0.0,1.0,,,0
1486491,tqa,falcon-7b,tqa/380,0.0,1.0,,,0
1486492,tqa,falcon-7b,tqa/381,1.0,1.0,,,1
1486493,tqa,falcon-7b,tqa/382,0.0,1.0,,,0
1486494,tqa,falcon-7b,tqa/383,1.0,1.0,,,1
1486495,tqa,falcon-7b,tqa/384,0.0,1.0,,,0
1486496,tqa,falcon-7b,tqa/385,1.0,1.0,,,1
1486497,tqa,falcon-7b,tqa/386,1.0,1.0,,,1
1486498,tqa,falcon-7b,tqa/387,0.0,1.0,,,0
1486499,tqa,falcon-7b,tqa/388,1.0,1.0,,,1
1486500,tqa,falcon-7b,tqa/389,1.0,1.0,,,1
1486501,tqa,falcon-7b,tqa/390,1.0,1.0,,,1
1486502,tqa,falcon-7b,tqa/391,0.0,1.0,,,0
1486503,tqa,falcon-7b,tqa/392,0.0,1.0,,,0
1486504,tqa,falcon-7b,tqa/393,0.0,1.0,,,0
1486505,tqa,falcon-7b,tqa/394,0.0,1.0,,,0
1486506,tqa,falcon-7b,tqa/395,1.0,1.0,,,1
1486507,tqa,falcon-7b,tqa/396,1.0,1.0,,,1
1486508,tqa,falcon-7b,tqa/397,1.0,1.0,,,1
1486509,tqa,falcon-7b,tqa/398,1.0,1.0,,,1
1486510,tqa,falcon-7b,tqa/399,1.0,1.0,,,1
1486511,tqa,falcon-7b,tqa/400,1.0,1.0,,,1
1486512,tqa,falcon-7b,tqa/401,0.0,1.0,,,0
1486513,tqa,falcon-7b,tqa/402,1.0,1.0,,,1
1486514,tqa,falcon-7b,tqa/403,0.0,1.0,,,0
1486515,tqa,falcon-7b,tqa/404,0.0,1.0,,,0
1486516,tqa,falcon-7b,tqa/405,1.0,1.0,,,1
1486517,tqa,falcon-7b,tqa/406,1.0,1.0,,,1
1486518,tqa,falcon-7b,tqa/407,1.0,1.0,,,1
1486519,tqa,falcon-7b,tqa/408,0.0,1.0,,,0
1486520,tqa,falcon-7b,tqa/409,0.0,1.0,,,0
1486521,tqa,falcon-7b,tqa/410,0.0,1.0,,,0
1486522,tqa,falcon-7b,tqa/411,0.0,1.0,,,0
1486523,tqa,falcon-7b,tqa/412,1.0,1.0,,,1
1486524,tqa,falcon-7b,tqa/413,1.0,1.0,,,1
1486525,tqa,falcon-7b,tqa/414,0.0,1.0,,,0
1486526,tqa,falcon-7b,tqa/415,1.0,1.0,,,1
1486527,tqa,falcon-7b,tqa/416,1.0,1.0,,,1
1486528,tqa,falcon-7b,tqa/417,0.0,1.0,,,0
1486529,tqa,falcon-7b,tqa/418,0.0,1.0,,,0
1486530,tqa,falcon-7b,tqa/419,0.0,1.0,,,0
1486531,tqa,falcon-7b,tqa/420,1.0,1.0,,,1
1486532,tqa,falcon-7b,tqa/421,0.0,1.0,,,0
