,model,pass1,pass@count,win_rate,count,SE(A),SE_x(A),SE_pred(A)
40,qwen3-1.7b,0.42934812721583276,0.6801030585106383,0.19187756701652575,12.0,0.004512544505955099,0.003672857698458944,0.0026216739395081953
19,mistralai_mixtral_8x7b_instruct_v0.1,0.4228474069148937,0.7586436170212766,0.18783795218481755,10.0,0.004503687516361851,0.0032973360493001656,0.003067698848162764
8,google_gemma_3_4b_it,0.4153667144009641,0.6620678191489362,0.17899974143405184,13.0,0.004492506384090779,0.0037642982335314747,0.002452075125302696
14,mistralai_ministral_8b_instruct_2410,0.39209078819743187,0.784408244680851,0.16682469604142683,11.0,0.0044508583211061905,0.003131832831840966,0.0031625563881080778
22,qwen1.5-14b-chat,0.3791805186170213,0.6961436170212766,0.16039454079962853,10.0,0.0044232019137057915,0.003309727227823859,0.0029343518614528778
38,qwen2.5-coder-7b-instruct,0.37676612366938167,0.7835771276595744,0.1598209308211875,12.0,0.004417662541529017,0.003035235251728475,0.0032098425658423483
13,mistralai_mathstral_7b_v0.1,0.36654338430688166,0.7921376329787234,0.15655685440023828,12.0,0.004392909124461398,0.0029362838123230487,0.003267397733558899
1,deepseek_r1_distill_llama_8b,0.3612103834209026,0.6850066489361702,0.14702633642444748,12.0,0.004379153066132151,0.003209604074028919,0.0029791648602572485
5,deepseek_r1_distill_qwen_7b,0.36107878989280257,0.6812666223404256,0.15103331508241066,12.0,0.004378806260138235,0.0032745785475320394,0.0029070740616414896
12,llama-3.2-3B-instruct,0.3503158244680851,0.3503158244680851,0.1496119490882429,19.0,0.004349227351702,0.004349227351702,0.0
17,mistralai_mistral_7b_instruct_v0.3,0.3368932845728723,0.7176695478723404,0.14251486221829188,12.0,0.004308925432115963,0.0031208014500160646,0.0029711002489167825
32,qwen2-math-7b-instruct,0.3306114250869847,0.7242353723404256,0.1459527413030087,12.0,0.004288734534451023,0.002962765538255285,0.003100848959933345
37,qwen2.5-coder-3b-instruct,0.2943747229591257,0.7464261968085106,0.1205636498953739,12.0,0.004154974962817978,0.0027153044815753755,0.0031449862502053857
16,mistralai_mistral_7b_instruct_v0.2,0.29067625221447807,0.6536735372340425,0.11944846091054398,12.0,0.0041395974850441004,0.003027755551806427,0.0028229352909141937
6,deepseek_v2_lite_chat,0.2896193484042553,0.6745345744680851,0.11854603349120152,10.0,0.0041351420837385106,0.0028351353782508164,0.003010217174839031
25,qwen1.5-7b-chat,0.25093916223404256,0.624501329787234,0.10137396202185968,10.0,0.003952517998466473,0.0025659936232162637,0.003006339178105971
30,qwen2-math-1.5b-instruct,0.2509211546956533,0.6931515957446809,0.11500579904006503,12.0,0.003952423686023241,0.0024774456456333454,0.003079596737686595
39,qwen3-0.6b,0.23820453150206947,0.5403922872340425,0.10683043218720757,13.0,0.0038835177133559238,0.002918778319117014,0.002561726557187883
15,mistralai_mistral_7b_instruct_v0.1,0.23814273049365858,0.671625664893617,0.0995761318673632,12.0,0.003883171403225984,0.0025008398501074037,0.0029706598914966405
11,llama-3.2-1B-instruct,0.21517619680851063,0.21517619680851063,0.09444636237022447,21.0,0.003746401211278054,0.003746401211278054,0.0
2,deepseek_r1_distill_qwen_1.5b,0.20477338208953624,0.5943317819148937,0.08213689217774069,12.0,0.0036788602816412476,0.0022234512974460864,0.0029309174842910256
34,qwen2.5-coder-1.5b-instruct,0.20295185061793553,0.6477726063829787,0.08482230372961913,12.0,0.003666653535671977,0.00218711630503654,0.002942935680387718
27,qwen2-1.5b-instruct,0.17216589095430515,0.6300698138297872,0.07594307240900465,12.0,0.003441726088694309,0.001839376230621065,0.002908981531709211
21,qwen1.5-1.8b-chat,0.12427692819148937,0.45636635638297873,0.05705166767657385,10.0,0.0030075284155118304,0.001616426668625937,0.0025362160781498794
26,qwen2-0.5b-instruct,0.11727061169356714,0.5521941489361702,0.06157541043453529,13.0,0.002933185141959156,0.0013352512255574798,0.00261164301573879
33,qwen2.5-coder-0.5b-instruct,0.10436911824060838,0.53125,0.05790498977387887,13.0,0.002787286590770008,0.0010458012175435102,0.002583653682766095
20,qwen1.5-0.5b-chat,0.10346128272323803,0.570063164893617,0.05833253081774748,13.0,0.0027765438862913158,0.0009832160374025425,0.0025966290024368372
