,benchmark_id,model,example_id,pass1,count,date,hyperparams
2030584,lcb_codegen_v5,AzeroGPT-64b,leetcode.2832,0.4,10.0,1692489600000.0,
2030585,lcb_codegen_v5,AzeroGPT-64b,leetcode.2833,0.0,10.0,1687564800000.0,
2030586,lcb_codegen_v5,AzeroGPT-64b,leetcode.2834,0.8,10.0,1688774400000.0,
2030587,lcb_codegen_v5,AzeroGPT-64b,leetcode.2837,0.0,10.0,1687651200000.0,
2030588,lcb_codegen_v5,AzeroGPT-64b,leetcode.2839,0.0,10.0,1686441600000.0,
2030589,lcb_codegen_v5,AzeroGPT-64b,leetcode.2844,1.0,10.0,1689465600000.0,
2030590,lcb_codegen_v5,AzeroGPT-64b,leetcode.2845,1.0,10.0,1687046400000.0,
2030591,lcb_codegen_v5,AzeroGPT-64b,leetcode.2847,0.5,10.0,1687564800000.0,
2030592,lcb_codegen_v5,AzeroGPT-64b,leetcode.2848,0.7,10.0,1687046400000.0,
2030593,lcb_codegen_v5,AzeroGPT-64b,leetcode.2849,0.0,10.0,1688256000000.0,
2030594,lcb_codegen_v5,AzeroGPT-64b,leetcode.2850,0.0,10.0,1687564800000.0,
2030595,lcb_codegen_v5,AzeroGPT-64b,leetcode.2854,0.0,10.0,1687564800000.0,
2030596,lcb_codegen_v5,AzeroGPT-64b,leetcode.2855,0.1,10.0,1688860800000.0,
2030597,lcb_codegen_v5,AzeroGPT-64b,leetcode.2856,0.5,10.0,1690675200000.0,
2030598,lcb_codegen_v5,AzeroGPT-64b,leetcode.2857,0.3,10.0,1687046400000.0,
2030599,lcb_codegen_v5,AzeroGPT-64b,leetcode.2866,0.5,10.0,1688256000000.0,
2030600,lcb_codegen_v5,AzeroGPT-64b,leetcode.2867,0.5,10.0,1687651200000.0,
2030601,lcb_codegen_v5,AzeroGPT-64b,leetcode.2868,0.1,10.0,1688256000000.0,
2030602,lcb_codegen_v5,AzeroGPT-64b,leetcode.2869,0.5,10.0,1688860800000.0,
2030603,lcb_codegen_v5,AzeroGPT-64b,leetcode.2870,0.2,10.0,1688774400000.0,
2030604,lcb_codegen_v5,AzeroGPT-64b,leetcode.2872,0.6,10.0,1690070400000.0,
2030605,lcb_codegen_v5,AzeroGPT-64b,leetcode.2873,0.2,10.0,1688256000000.0,
2030606,lcb_codegen_v5,AzeroGPT-64b,leetcode.2876,1.0,10.0,1690675200000.0,
2030607,lcb_codegen_v5,AzeroGPT-64b,leetcode.2877,0.1,10.0,1690675200000.0,
2030608,lcb_codegen_v5,AzeroGPT-64b,leetcode.2878,0.0,10.0,1688860800000.0,
2030609,lcb_codegen_v5,AzeroGPT-64b,leetcode.2879,0.0,10.0,1697932800000.0,
2030610,lcb_codegen_v5,AzeroGPT-64b,leetcode.2881,1.0,10.0,1690070400000.0,
2030611,lcb_codegen_v5,AzeroGPT-64b,leetcode.2882,0.6,10.0,1689984000000.0,
2030612,lcb_codegen_v5,AzeroGPT-64b,leetcode.2883,0.3,10.0,1688774400000.0,
2030613,lcb_codegen_v5,AzeroGPT-64b,leetcode.2884,0.1,10.0,1689465600000.0,
2030614,lcb_codegen_v5,AzeroGPT-64b,leetcode.2886,1.0,10.0,1691280000000.0,
2030615,lcb_codegen_v5,AzeroGPT-64b,leetcode.2887,0.5,10.0,1689984000000.0,
2030616,lcb_codegen_v5,AzeroGPT-64b,leetcode.2888,0.8,10.0,1689465600000.0,
2030617,lcb_codegen_v5,AzeroGPT-64b,leetcode.2891,0.3,10.0,1689465600000.0,
2030618,lcb_codegen_v5,AzeroGPT-64b,leetcode.2892,0.7,10.0,1689984000000.0,
2030619,lcb_codegen_v5,AzeroGPT-64b,leetcode.2893,0.0,10.0,1689984000000.0,
2030620,lcb_codegen_v5,AzeroGPT-64b,leetcode.2902,0.5,10.0,1691884800000.0,
2030621,lcb_codegen_v5,AzeroGPT-64b,leetcode.2915,0.5,10.0,1693699200000.0,
2030622,lcb_codegen_v5,AzeroGPT-64b,leetcode.2916,0.9,10.0,1691280000000.0,
2030623,lcb_codegen_v5,AzeroGPT-64b,leetcode.2917,0.9,10.0,1692403200000.0,
2030624,lcb_codegen_v5,AzeroGPT-64b,leetcode.2919,0.3,10.0,1690070400000.0,
2030625,lcb_codegen_v5,AzeroGPT-64b,leetcode.2920,0.1,10.0,1691193600000.0,
2030626,lcb_codegen_v5,AzeroGPT-64b,leetcode.2921,0.0,10.0,1690675200000.0,
2030627,lcb_codegen_v5,AzeroGPT-64b,leetcode.2952,0.0,10.0,1691193600000.0,
2030628,lcb_codegen_v5,AzeroGPT-64b,leetcode.2953,0.0,10.0,1694822400000.0,
2030629,lcb_codegen_v5,AzeroGPT-64b,leetcode.2954,0.5,10.0,1693612800000.0,
2030630,lcb_codegen_v5,AzeroGPT-64b,leetcode.2955,0.6,10.0,1691193600000.0,
2030631,lcb_codegen_v5,AzeroGPT-64b,leetcode.2977,1.0,10.0,1692489600000.0,
2030632,lcb_codegen_v5,AzeroGPT-64b,leetcode.2979,0.1,10.0,1692489600000.0,
2030633,lcb_codegen_v5,AzeroGPT-64b,leetcode.2998,0.7,10.0,1693699200000.0,
2030634,lcb_codegen_v5,AzeroGPT-64b,leetcode.2999,0.1,10.0,1693612800000.0,
2030635,lcb_codegen_v5,AzeroGPT-64b,leetcode.3000,0.0,10.0,1691884800000.0,
2030636,lcb_codegen_v5,AzeroGPT-64b,leetcode.3017,0.0,10.0,1692403200000.0,
2030637,lcb_codegen_v5,AzeroGPT-64b,leetcode.3018,0.7,10.0,1692403200000.0,
2030638,lcb_codegen_v5,AzeroGPT-64b,leetcode.3019,0.8,10.0,1693094400000.0,
2030639,lcb_codegen_v5,AzeroGPT-64b,leetcode.3024,0.0,10.0,1694304000000.0,
2030640,lcb_codegen_v5,AzeroGPT-64b,leetcode.3025,0.0,10.0,1693094400000.0,
2030641,lcb_codegen_v5,AzeroGPT-64b,leetcode.3026,0.0,10.0,1693078200000.0,
2030642,lcb_codegen_v5,AzeroGPT-64b,leetcode.3031,0.2,10.0,1697328000000.0,
2030643,lcb_codegen_v5,AzeroGPT-64b,leetcode.3032,0.0,10.0,1693094400000.0,
2030644,lcb_codegen_v5,AzeroGPT-64b,leetcode.3033,0.0,10.0,1696723200000.0,
2030645,lcb_codegen_v5,AzeroGPT-64b,leetcode.3034,0.7,10.0,1694304000000.0,
2030646,lcb_codegen_v5,AzeroGPT-64b,leetcode.3044,0.4,10.0,1696032000000.0,
2030647,lcb_codegen_v5,AzeroGPT-64b,leetcode.3045,0.4,10.0,1694822400000.0,
2030648,lcb_codegen_v5,AzeroGPT-64b,leetcode.3046,0.0,10.0,1693699200000.0,
2030649,lcb_codegen_v5,AzeroGPT-64b,leetcode.3047,0.0,10.0,1694908800000.0,
2030650,lcb_codegen_v5,AzeroGPT-64b,leetcode.3055,0.1,10.0,1695513600000.0,
2030651,lcb_codegen_v5,AzeroGPT-64b,leetcode.3080,0.0,10.0,1696032000000.0,
2030652,lcb_codegen_v5,AzeroGPT-64b,leetcode.3081,0.1,10.0,1694822400000.0,
2030653,lcb_codegen_v5,AzeroGPT-64b,leetcode.3091,0.0,10.0,1697241600000.0,
2030654,lcb_codegen_v5,AzeroGPT-64b,leetcode.3093,1.0,10.0,1694908800000.0,
2030655,lcb_codegen_v5,AzeroGPT-64b,leetcode.3094,0.9,10.0,1696032000000.0,
2030656,lcb_codegen_v5,AzeroGPT-64b,leetcode.3104,0.0,10.0,1694908800000.0,
2030657,lcb_codegen_v5,AzeroGPT-64b,leetcode.3106,0.6,10.0,1698451200000.0,
2030658,lcb_codegen_v5,AzeroGPT-64b,leetcode.3114,0.0,10.0,1695513600000.0,
2030659,lcb_codegen_v5,AzeroGPT-64b,leetcode.3141,0.0,10.0,1696118400000.0,
2030660,lcb_codegen_v5,AzeroGPT-64b,leetcode.3150,0.6,10.0,1697328000000.0,
2030661,lcb_codegen_v5,AzeroGPT-64b,leetcode.3151,0.5,10.0,1696723200000.0,
2030662,lcb_codegen_v5,AzeroGPT-64b,leetcode.3153,0.1,10.0,1696723200000.0,
2030663,lcb_codegen_v5,AzeroGPT-64b,leetcode.3154,0.9,10.0,1696118400000.0,
2030664,lcb_codegen_v5,AzeroGPT-64b,leetcode.3163,0.8,10.0,1698451200000.0,
2030665,lcb_codegen_v5,AzeroGPT-64b,leetcode.3164,0.1,10.0,1697241600000.0,
2030666,lcb_codegen_v5,AzeroGPT-64b,leetcode.3166,0.0,10.0,1697932800000.0,
2030667,lcb_codegen_v5,AzeroGPT-64b,leetcode.3171,0.2,10.0,1698537600000.0,
2030668,lcb_codegen_v5,AzeroGPT-64b,leetcode.3172,1.0,10.0,1696723200000.0,
2030669,lcb_codegen_v5,AzeroGPT-64b,leetcode.3174,0.3,10.0,1698451200000.0,
2030670,lcb_codegen_v5,AzeroGPT-64b,leetcode.3176,0.3,10.0,1697932800000.0,
2030671,lcb_codegen_v5,AzeroGPT-64b,leetcode.3183,0.8,10.0,1698537600000.0,
2030672,lcb_codegen_v5,AzeroGPT-64b,leetcode.3184,0.0,10.0,1699142400000.0,
2030673,lcb_codegen_v5,AzeroGPT-64b,leetcode.3188,0.9,10.0,1699142400000.0,
2030674,lcb_codegen_v5,AzeroGPT-64b,leetcode.3190,0.0,10.0,1699747200000.0,
2030675,lcb_codegen_v5,AzeroGPT-64b,leetcode.3192,0.0,10.0,1700265600000.0,
2030676,lcb_codegen_v5,AzeroGPT-64b,leetcode.3193,0.5,10.0,1699747200000.0,
2030677,lcb_codegen_v5,AzeroGPT-64b,leetcode.3194,1.0,10.0,1700870400000.0,
2030678,lcb_codegen_v5,AzeroGPT-64b,leetcode.3195,0.3,10.0,1700265600000.0,
2030679,lcb_codegen_v5,AzeroGPT-64b,leetcode.3196,0.0,10.0,1702684800000.0,
2030680,lcb_codegen_v5,AzeroGPT-64b,leetcode.3199,0.9,10.0,1699660800000.0,
2030681,lcb_codegen_v5,AzeroGPT-64b,leetcode.3200,0.0,10.0,1699660800000.0,
2030682,lcb_codegen_v5,AzeroGPT-64b,leetcode.3203,0.0,10.0,1703894400000.0,
2030683,lcb_codegen_v5,AzeroGPT-64b,leetcode.3206,1.0,10.0,1702080000000.0,
2030684,lcb_codegen_v5,AzeroGPT-64b,leetcode.3207,0.4,10.0,1700265600000.0,
2030685,lcb_codegen_v5,AzeroGPT-64b,leetcode.3209,0.0,10.0,1700870400000.0,
2030686,lcb_codegen_v5,AzeroGPT-64b,leetcode.3210,0.3,10.0,1700870400000.0,
2030687,lcb_codegen_v5,AzeroGPT-64b,leetcode.3211,0.0,10.0,1700870400000.0,
2030688,lcb_codegen_v5,AzeroGPT-64b,leetcode.3212,0.0,10.0,1702080000000.0,
2030689,lcb_codegen_v5,AzeroGPT-64b,leetcode.3213,0.3,10.0,1702080000000.0,
2030690,lcb_codegen_v5,AzeroGPT-64b,leetcode.3219,0.0,10.0,1700870400000.0,
2030691,lcb_codegen_v5,AzeroGPT-64b,leetcode.3220,0.5,10.0,1702080000000.0,
2030692,lcb_codegen_v5,AzeroGPT-64b,leetcode.3221,1.0,10.0,1701475200000.0,
2030693,lcb_codegen_v5,AzeroGPT-64b,leetcode.3223,0.0,10.0,1701475200000.0,
2030694,lcb_codegen_v5,AzeroGPT-64b,leetcode.3224,0.0,10.0,1701475200000.0,
2030695,lcb_codegen_v5,AzeroGPT-64b,leetcode.3225,0.5,10.0,1702080000000.0,
2030696,lcb_codegen_v5,AzeroGPT-64b,leetcode.3226,0.1,10.0,1703289600000.0,
2030697,lcb_codegen_v5,AzeroGPT-64b,leetcode.3227,0.7,10.0,1702684800000.0,
2030698,lcb_codegen_v5,AzeroGPT-64b,leetcode.3228,0.0,10.0,1704499200000.0,
2030699,lcb_codegen_v5,AzeroGPT-64b,leetcode.3229,0.1,10.0,1702684800000.0,
2030700,lcb_codegen_v5,AzeroGPT-64b,leetcode.3230,0.1,10.0,1702080000000.0,
2030701,lcb_codegen_v5,AzeroGPT-64b,leetcode.3231,0.2,10.0,1701475200000.0,
2030702,lcb_codegen_v5,AzeroGPT-64b,leetcode.3233,0.0,10.0,1704499200000.0,
2030703,lcb_codegen_v5,AzeroGPT-64b,leetcode.3234,0.9,10.0,1702080000000.0,
2030704,lcb_codegen_v5,AzeroGPT-64b,leetcode.3235,0.0,10.0,1703289600000.0,
2030705,lcb_codegen_v5,AzeroGPT-64b,leetcode.3236,0.3,10.0,1704499200000.0,
2030706,lcb_codegen_v5,AzeroGPT-64b,leetcode.3239,0.3,10.0,1704499200000.0,
2030707,lcb_codegen_v5,AzeroGPT-64b,leetcode.3240,0.0,10.0,1705104000000.0,
2030708,lcb_codegen_v5,AzeroGPT-64b,leetcode.3242,1.0,10.0,1705104000000.0,
2030709,lcb_codegen_v5,AzeroGPT-64b,leetcode.3243,0.0,10.0,1704499200000.0,
2030710,lcb_codegen_v5,AzeroGPT-64b,leetcode.3244,0.0,10.0,1705708800000.0,
2030711,lcb_codegen_v5,AzeroGPT-64b,leetcode.3245,0.3,10.0,1705104000000.0,
2030712,lcb_codegen_v5,AzeroGPT-64b,leetcode.3246,0.4,10.0,1703894400000.0,
2030713,lcb_codegen_v5,AzeroGPT-64b,leetcode.3249,0.0,10.0,1704499200000.0,
2030714,lcb_codegen_v5,AzeroGPT-64b,leetcode.3251,0.9,10.0,1704499200000.0,
2030715,lcb_codegen_v5,AzeroGPT-64b,leetcode.3252,0.4,10.0,1703289600000.0,
2030716,lcb_codegen_v5,AzeroGPT-64b,leetcode.3261,0.0,10.0,1706313600000.0,
2030717,lcb_codegen_v5,AzeroGPT-64b,leetcode.3262,0.5,10.0,1703289600000.0,
2030718,lcb_codegen_v5,AzeroGPT-64b,leetcode.3263,0.2,10.0,1705708800000.0,
2030719,lcb_codegen_v5,AzeroGPT-64b,leetcode.3264,0.0,10.0,1720224000000.0,
2030720,lcb_codegen_v5,AzeroGPT-64b,leetcode.3265,0.0,10.0,1706918400000.0,
2030721,lcb_codegen_v5,AzeroGPT-64b,leetcode.3267,0.1,10.0,1703894400000.0,
2030722,lcb_codegen_v5,AzeroGPT-64b,leetcode.3269,0.6,10.0,1707523200000.0,
2030723,lcb_codegen_v5,AzeroGPT-64b,leetcode.3279,0.0,10.0,1706313600000.0,
2030724,lcb_codegen_v5,AzeroGPT-64b,leetcode.3291,0.0,10.0,1705708800000.0,
2030725,lcb_codegen_v5,AzeroGPT-64b,leetcode.3292,0.0,10.0,1708732800000.0,
2030726,lcb_codegen_v5,AzeroGPT-64b,leetcode.3297,0.2,10.0,1706918400000.0,
2030727,lcb_codegen_v5,AzeroGPT-64b,leetcode.3298,0.0,10.0,1708128000000.0,
2030728,lcb_codegen_v5,AzeroGPT-64b,leetcode.3299,0.0,10.0,1706313600000.0,
2030729,lcb_codegen_v5,AzeroGPT-64b,leetcode.3306,0.2,10.0,1710547200000.0,
2030730,lcb_codegen_v5,AzeroGPT-64b,leetcode.3308,0.0,10.0,1708128000000.0,
2030731,lcb_codegen_v5,AzeroGPT-64b,leetcode.3309,0.5,10.0,1708128000000.0,
2030732,lcb_codegen_v5,AzeroGPT-64b,leetcode.3311,1.0,10.0,1706918400000.0,
2030733,lcb_codegen_v5,AzeroGPT-64b,leetcode.3312,0.7,10.0,1706313600000.0,
2030734,lcb_codegen_v5,AzeroGPT-64b,leetcode.3313,0.0,10.0,1709942400000.0,
2030735,lcb_codegen_v5,AzeroGPT-64b,leetcode.3316,0.0,10.0,1711756800000.0,
2030736,lcb_codegen_v5,AzeroGPT-64b,leetcode.3317,0.0,10.0,1707523200000.0,
2030737,lcb_codegen_v5,AzeroGPT-64b,leetcode.3320,0.8,10.0,1708128000000.0,
2030738,lcb_codegen_v5,AzeroGPT-64b,leetcode.3324,0.0,10.0,1708732800000.0,
2030739,lcb_codegen_v5,AzeroGPT-64b,leetcode.3327,0.0,10.0,1710547200000.0,
2030740,lcb_codegen_v5,AzeroGPT-64b,leetcode.3328,0.0,10.0,1711152000000.0,
2030741,lcb_codegen_v5,AzeroGPT-64b,leetcode.3329,0.0,10.0,1708128000000.0,
2030742,lcb_codegen_v5,AzeroGPT-64b,leetcode.3331,1.0,10.0,1709337600000.0,
2030743,lcb_codegen_v5,AzeroGPT-64b,leetcode.3334,0.8,10.0,1709942400000.0,
2030744,lcb_codegen_v5,AzeroGPT-64b,leetcode.3337,0.1,10.0,1710547200000.0,
2030745,lcb_codegen_v5,AzeroGPT-64b,leetcode.3344,0.0,10.0,1711756800000.0,
2030746,lcb_codegen_v5,AzeroGPT-64b,leetcode.3345,0.0,10.0,1710547200000.0,
2030747,lcb_codegen_v5,AzeroGPT-64b,leetcode.3346,0.0,10.0,1712361600000.0,
2030748,lcb_codegen_v5,AzeroGPT-64b,leetcode.3347,1.0,10.0,1709337600000.0,
2030749,lcb_codegen_v5,AzeroGPT-64b,leetcode.3349,1.0,10.0,1711152000000.0,
2030750,lcb_codegen_v5,AzeroGPT-64b,leetcode.3351,0.5,10.0,1709942400000.0,
2030751,lcb_codegen_v5,AzeroGPT-64b,leetcode.3353,0.7,10.0,1710547200000.0,
2030752,lcb_codegen_v5,AzeroGPT-64b,leetcode.3354,0.0,10.0,1710547200000.0,
2030753,lcb_codegen_v5,AzeroGPT-64b,leetcode.3355,0.2,10.0,1711756800000.0,
2030754,lcb_codegen_v5,AzeroGPT-64b,leetcode.3356,0.0,10.0,1709942400000.0,
2030755,lcb_codegen_v5,AzeroGPT-64b,leetcode.3360,0.0,10.0,1710547200000.0,
2030756,lcb_codegen_v5,AzeroGPT-64b,leetcode.3361,0.2,10.0,1712966400000.0,
2030757,lcb_codegen_v5,AzeroGPT-64b,leetcode.3362,0.0,10.0,1714176000000.0,
2030758,lcb_codegen_v5,AzeroGPT-64b,leetcode.3363,0.0,10.0,1711152000000.0,
2030759,lcb_codegen_v5,AzeroGPT-64b,leetcode.3364,0.0,10.0,1712966400000.0,
2030760,lcb_codegen_v5,AzeroGPT-64b,leetcode.3367,0.6,10.0,1710547200000.0,
2030761,lcb_codegen_v5,AzeroGPT-64b,leetcode.3371,0.8,10.0,1711756800000.0,
2030762,lcb_codegen_v5,AzeroGPT-64b,leetcode.3372,0.7,10.0,1712361600000.0,
2030763,lcb_codegen_v5,AzeroGPT-64b,leetcode.3373,0.4,10.0,1712966400000.0,
2030764,lcb_codegen_v5,AzeroGPT-64b,leetcode.3374,0.3,10.0,1711756800000.0,
2030765,lcb_codegen_v5,AzeroGPT-64b,leetcode.3375,0.0,10.0,1712966400000.0,
2030766,lcb_codegen_v5,AzeroGPT-64b,leetcode.3376,0.0,10.0,1711152000000.0,
2030767,lcb_codegen_v5,AzeroGPT-64b,leetcode.3379,1.0,10.0,1712966400000.0,
2030768,lcb_codegen_v5,AzeroGPT-64b,leetcode.3381,0.0,10.0,1711756800000.0,
2030769,lcb_codegen_v5,AzeroGPT-64b,leetcode.3382,0.0,10.0,1712966400000.0,
2030770,lcb_codegen_v5,AzeroGPT-64b,leetcode.3383,0.0,10.0,1715385600000.0,
2030771,lcb_codegen_v5,AzeroGPT-64b,leetcode.3384,0.0,10.0,1714780800000.0,
2030772,lcb_codegen_v5,AzeroGPT-64b,leetcode.3387,0.0,10.0,1712361600000.0,
2030773,lcb_codegen_v5,AzeroGPT-64b,leetcode.3388,0.0,10.0,1714176000000.0,
2030774,lcb_codegen_v5,AzeroGPT-64b,leetcode.3394,0.0,10.0,1714176000000.0,
2030775,lcb_codegen_v5,AzeroGPT-64b,leetcode.3395,0.0,10.0,1714780800000.0,
2030776,lcb_codegen_v5,AzeroGPT-64b,leetcode.3396,0.2,10.0,1714780800000.0,
2030777,lcb_codegen_v5,AzeroGPT-64b,leetcode.3397,0.1,10.0,1714176000000.0,
2030778,lcb_codegen_v5,AzeroGPT-64b,leetcode.3398,0.2,10.0,1714176000000.0,
2030779,lcb_codegen_v5,AzeroGPT-64b,leetcode.3402,0.0,10.0,1714780800000.0,
2030780,lcb_codegen_v5,AzeroGPT-64b,leetcode.3403,0.0,10.0,1715385600000.0,
2030781,lcb_codegen_v5,AzeroGPT-64b,leetcode.3406,0.0,10.0,1714176000000.0,
2030782,lcb_codegen_v5,AzeroGPT-64b,leetcode.3408,0.4,10.0,1713571200000.0,
2030783,lcb_codegen_v5,AzeroGPT-64b,leetcode.3411,0.0,10.0,1715385600000.0,
2030784,lcb_codegen_v5,AzeroGPT-64b,leetcode.3412,0.9,10.0,1715385600000.0,
2030785,lcb_codegen_v5,AzeroGPT-64b,leetcode.3413,0.2,10.0,1717804800000.0,
2030786,lcb_codegen_v5,AzeroGPT-64b,leetcode.3414,0.0,10.0,1715990400000.0,
2030787,lcb_codegen_v5,AzeroGPT-64b,leetcode.3416,0.0,10.0,1715990400000.0,
2030788,lcb_codegen_v5,AzeroGPT-64b,leetcode.3420,0.7,10.0,1716595200000.0,
2030789,lcb_codegen_v5,AzeroGPT-64b,leetcode.3421,0.2,10.0,1718409600000.0,
2030790,lcb_codegen_v5,AzeroGPT-64b,leetcode.3422,0.1,10.0,1717804800000.0,
2030791,lcb_codegen_v5,AzeroGPT-64b,leetcode.3423,0.0,10.0,1716595200000.0,
2030792,lcb_codegen_v5,AzeroGPT-64b,leetcode.3426,0.9,10.0,1717200000000.0,
2030793,lcb_codegen_v5,AzeroGPT-64b,leetcode.3428,0.7,10.0,1716595200000.0,
2030794,lcb_codegen_v5,AzeroGPT-64b,leetcode.3429,1.0,10.0,1715990400000.0,
2030795,lcb_codegen_v5,AzeroGPT-64b,leetcode.3430,0.0,10.0,1717200000000.0,
2030796,lcb_codegen_v5,AzeroGPT-64b,leetcode.3436,0.1,10.0,1717200000000.0,
2030797,lcb_codegen_v5,AzeroGPT-64b,leetcode.3437,0.0,10.0,1718409600000.0,
2030798,lcb_codegen_v5,AzeroGPT-64b,leetcode.3438,0.0,10.0,1718409600000.0,
2030799,lcb_codegen_v5,AzeroGPT-64b,leetcode.3439,0.0,10.0,1719619200000.0,
2030800,lcb_codegen_v5,AzeroGPT-64b,leetcode.3442,0.0,10.0,1717804800000.0,
2030801,lcb_codegen_v5,AzeroGPT-64b,leetcode.3446,1.0,10.0,1716595200000.0,
2030802,lcb_codegen_v5,AzeroGPT-64b,leetcode.3447,0.9,10.0,1717804800000.0,
2030803,lcb_codegen_v5,AzeroGPT-64b,leetcode.3450,0.8,10.0,1717804800000.0,
2030804,lcb_codegen_v5,AzeroGPT-64b,leetcode.3451,0.0,10.0,1716595200000.0,
2030805,lcb_codegen_v5,AzeroGPT-64b,leetcode.3453,0.4,10.0,1720224000000.0,
2030806,lcb_codegen_v5,AzeroGPT-64b,leetcode.3454,0.0,10.0,1721433600000.0,
2030807,lcb_codegen_v5,AzeroGPT-64b,leetcode.3455,0.0,10.0,1721433600000.0,
2030808,lcb_codegen_v5,AzeroGPT-64b,leetcode.3456,0.0,10.0,1717804800000.0,
2030809,lcb_codegen_v5,AzeroGPT-64b,leetcode.3460,0.0,10.0,1719014400000.0,
2030810,lcb_codegen_v5,AzeroGPT-64b,leetcode.3461,0.2,10.0,1719014400000.0,
2030811,lcb_codegen_v5,AzeroGPT-64b,leetcode.3462,0.0,10.0,1721433600000.0,
2030812,lcb_codegen_v5,AzeroGPT-64b,leetcode.3463,0.0,10.0,1720224000000.0,
2030813,lcb_codegen_v5,AzeroGPT-64b,leetcode.3464,0.0,10.0,1719014400000.0,
2030814,lcb_codegen_v5,AzeroGPT-64b,leetcode.3466,0.0,10.0,1720224000000.0,
2030815,lcb_codegen_v5,AzeroGPT-64b,leetcode.3468,0.9,10.0,1720224000000.0,
2030816,lcb_codegen_v5,AzeroGPT-64b,leetcode.3469,0.0,10.0,1719619200000.0,
2030817,lcb_codegen_v5,AzeroGPT-64b,leetcode.3471,0.1,10.0,1719014400000.0,
2030818,lcb_codegen_v5,AzeroGPT-64b,leetcode.3475,0.0,10.0,1719014400000.0,
2030819,lcb_codegen_v5,AzeroGPT-64b,leetcode.3476,0.1,10.0,1719014400000.0,
