,benchmark_id,model,example_id,pass1,count,date,hyperparams
1918602,swebench-verified,20231010_rag_claude2,django__django-15930,0.0,1.0,,
1918603,swebench-verified,20231010_rag_claude2,sympy__sympy-22080,0.0,1.0,,
1918604,swebench-verified,20231010_rag_claude2,sympy__sympy-18199,0.0,1.0,,
1918605,swebench-verified,20231010_rag_claude2,sympy__sympy-16792,0.0,1.0,,
1918606,swebench-verified,20231010_rag_claude2,sympy__sympy-24443,0.0,1.0,,
1918607,swebench-verified,20231010_rag_claude2,sympy__sympy-24562,0.0,1.0,,
1918608,swebench-verified,20231010_rag_claude2,django__django-10554,0.0,1.0,,
1918609,swebench-verified,20231010_rag_claude2,django__django-15561,0.0,1.0,,
1918610,swebench-verified,20231010_rag_claude2,sympy__sympy-23413,0.0,1.0,,
1918611,swebench-verified,20231010_rag_claude2,django__django-11490,0.0,1.0,,
1918612,swebench-verified,20231010_rag_claude2,django__django-12858,0.0,1.0,,
1918613,swebench-verified,20231010_rag_claude2,pydata__xarray-2905,0.0,1.0,,
1918614,swebench-verified,20231010_rag_claude2,django__django-14140,0.0,1.0,,
1918615,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14983,0.0,1.0,,
1918616,swebench-verified,20231010_rag_claude2,django__django-13569,0.0,1.0,,
1918617,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-20826,0.0,1.0,,
1918618,swebench-verified,20231010_rag_claude2,django__django-14351,0.0,1.0,,
1918619,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24870,0.0,1.0,,
1918620,swebench-verified,20231010_rag_claude2,django__django-11728,0.0,1.0,,
1918621,swebench-verified,20231010_rag_claude2,django__django-13964,0.0,1.0,,
1918622,swebench-verified,20231010_rag_claude2,pydata__xarray-4629,0.0,1.0,,
1918623,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-26194,0.0,1.0,,
1918624,swebench-verified,20231010_rag_claude2,django__django-12039,0.0,1.0,,
1918625,swebench-verified,20231010_rag_claude2,pydata__xarray-3993,0.0,1.0,,
1918626,swebench-verified,20231010_rag_claude2,django__django-15973,0.0,1.0,,
1918627,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8475,0.0,1.0,,
1918628,swebench-verified,20231010_rag_claude2,django__django-11133,0.0,1.0,,
1918629,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-20676,0.0,1.0,,
1918630,swebench-verified,20231010_rag_claude2,django__django-14672,0.0,1.0,,
1918631,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-25973,0.0,1.0,,
1918632,swebench-verified,20231010_rag_claude2,django__django-16595,0.0,1.0,,
1918633,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7205,0.0,1.0,,
1918634,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7490,0.0,1.0,,
1918635,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-23412,0.0,1.0,,
1918636,swebench-verified,20231010_rag_claude2,django__django-11066,0.0,1.0,,
1918637,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7985,0.0,1.0,,
1918638,swebench-verified,20231010_rag_claude2,django__django-11532,0.0,1.0,,
1918639,swebench-verified,20231010_rag_claude2,django__django-16667,0.0,1.0,,
1918640,swebench-verified,20231010_rag_claude2,django__django-16877,0.0,1.0,,
1918641,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14894,0.0,1.0,,
1918642,swebench-verified,20231010_rag_claude2,sympy__sympy-15345,0.0,1.0,,
1918643,swebench-verified,20231010_rag_claude2,django__django-13212,0.0,1.0,,
1918644,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-4604,0.0,1.0,,
1918645,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25332,0.0,1.0,,
1918646,swebench-verified,20231010_rag_claude2,django__django-14034,0.0,1.0,,
1918647,swebench-verified,20231010_rag_claude2,django__django-16560,0.0,1.0,,
1918648,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-20859,0.0,1.0,,
1918649,swebench-verified,20231010_rag_claude2,django__django-12754,0.0,1.0,,
1918650,swebench-verified,20231010_rag_claude2,django__django-13023,0.0,1.0,,
1918651,swebench-verified,20231010_rag_claude2,django__django-12304,0.0,1.0,,
1918652,swebench-verified,20231010_rag_claude2,sympy__sympy-22714,0.0,1.0,,
1918653,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-12585,1.0,1.0,,
1918654,swebench-verified,20231010_rag_claude2,sympy__sympy-20801,0.0,1.0,,
1918655,swebench-verified,20231010_rag_claude2,sympy__sympy-15017,0.0,1.0,,
1918656,swebench-verified,20231010_rag_claude2,astropy__astropy-13579,0.0,1.0,,
1918657,swebench-verified,20231010_rag_claude2,django__django-13837,0.0,1.0,,
1918658,swebench-verified,20231010_rag_claude2,django__django-13315,0.0,1.0,,
1918659,swebench-verified,20231010_rag_claude2,pydata__xarray-3677,0.0,1.0,,
1918660,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-10908,0.0,1.0,,
1918661,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-10323,0.0,1.0,,
1918662,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14629,0.0,1.0,,
1918663,swebench-verified,20231010_rag_claude2,mwaskom__seaborn-3187,0.0,1.0,,
1918664,swebench-verified,20231010_rag_claude2,django__django-14017,0.0,1.0,,
1918665,swebench-verified,20231010_rag_claude2,django__django-15467,0.0,1.0,,
1918666,swebench-verified,20231010_rag_claude2,django__django-13568,0.0,1.0,,
1918667,swebench-verified,20231010_rag_claude2,django__django-11740,0.0,1.0,,
1918668,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-5840,0.0,1.0,,
1918669,swebench-verified,20231010_rag_claude2,sympy__sympy-14711,0.0,1.0,,
1918670,swebench-verified,20231010_rag_claude2,django__django-14559,0.0,1.0,,
1918671,swebench-verified,20231010_rag_claude2,django__django-14170,0.0,1.0,,
1918672,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8035,0.0,1.0,,
1918673,swebench-verified,20231010_rag_claude2,pydata__xarray-4687,0.0,1.0,,
1918674,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25775,0.0,1.0,,
1918675,swebench-verified,20231010_rag_claude2,django__django-15380,0.0,1.0,,
1918676,swebench-verified,20231010_rag_claude2,django__django-16901,0.0,1.0,,
1918677,swebench-verified,20231010_rag_claude2,psf__requests-1766,1.0,1.0,,
1918678,swebench-verified,20231010_rag_claude2,sympy__sympy-18763,0.0,1.0,,
1918679,swebench-verified,20231010_rag_claude2,django__django-11964,0.0,1.0,,
1918680,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14141,0.0,1.0,,
1918681,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-4970,0.0,1.0,,
1918682,swebench-verified,20231010_rag_claude2,django__django-13406,0.0,1.0,,
1918683,swebench-verified,20231010_rag_claude2,sympy__sympy-13615,0.0,1.0,,
1918684,swebench-verified,20231010_rag_claude2,django__django-14534,0.0,1.0,,
1918685,swebench-verified,20231010_rag_claude2,sympy__sympy-17318,0.0,1.0,,
1918686,swebench-verified,20231010_rag_claude2,sympy__sympy-19040,0.0,1.0,,
1918687,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7889,0.0,1.0,,
1918688,swebench-verified,20231010_rag_claude2,django__django-12713,0.0,1.0,,
1918689,swebench-verified,20231010_rag_claude2,pydata__xarray-6461,0.0,1.0,,
1918690,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8638,0.0,1.0,,
1918691,swebench-verified,20231010_rag_claude2,django__django-16899,1.0,1.0,,
1918692,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7432,0.0,1.0,,
1918693,swebench-verified,20231010_rag_claude2,django__django-15957,0.0,1.0,,
1918694,swebench-verified,20231010_rag_claude2,django__django-16612,0.0,1.0,,
1918695,swebench-verified,20231010_rag_claude2,django__django-12741,0.0,1.0,,
1918696,swebench-verified,20231010_rag_claude2,django__django-14155,0.0,1.0,,
1918697,swebench-verified,20231010_rag_claude2,django__django-14373,0.0,1.0,,
1918698,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8265,0.0,1.0,,
1918699,swebench-verified,20231010_rag_claude2,django__django-12209,0.0,1.0,,
1918700,swebench-verified,20231010_rag_claude2,django__django-15128,0.0,1.0,,
1918701,swebench-verified,20231010_rag_claude2,django__django-15731,0.0,1.0,,
1918702,swebench-verified,20231010_rag_claude2,django__django-16454,0.0,1.0,,
1918703,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7440,0.0,1.0,,
1918704,swebench-verified,20231010_rag_claude2,django__django-16100,0.0,1.0,,
1918705,swebench-verified,20231010_rag_claude2,django__django-15127,0.0,1.0,,
1918706,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9461,0.0,1.0,,
1918707,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-22865,0.0,1.0,,
1918708,swebench-verified,20231010_rag_claude2,django__django-13513,0.0,1.0,,
1918709,swebench-verified,20231010_rag_claude2,django__django-12155,1.0,1.0,,
1918710,swebench-verified,20231010_rag_claude2,sympy__sympy-15809,0.0,1.0,,
1918711,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7462,0.0,1.0,,
1918712,swebench-verified,20231010_rag_claude2,sympy__sympy-20428,0.0,1.0,,
1918713,swebench-verified,20231010_rag_claude2,django__django-16485,0.0,1.0,,
1918714,swebench-verified,20231010_rag_claude2,django__django-13794,0.0,1.0,,
1918715,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-23314,0.0,1.0,,
1918716,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8269,0.0,1.0,,
1918717,swebench-verified,20231010_rag_claude2,django__django-12276,0.0,1.0,,
1918718,swebench-verified,20231010_rag_claude2,django__django-15741,0.0,1.0,,
1918719,swebench-verified,20231010_rag_claude2,sympy__sympy-18211,0.0,1.0,,
1918720,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-6528,0.0,1.0,,
1918721,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-6197,0.0,1.0,,
1918722,swebench-verified,20231010_rag_claude2,astropy__astropy-13236,0.0,1.0,,
1918723,swebench-verified,20231010_rag_claude2,sympy__sympy-14976,0.0,1.0,,
1918724,swebench-verified,20231010_rag_claude2,django__django-15268,0.0,1.0,,
1918725,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25122,0.0,1.0,,
1918726,swebench-verified,20231010_rag_claude2,astropy__astropy-14995,0.0,1.0,,
1918727,swebench-verified,20231010_rag_claude2,django__django-7530,1.0,1.0,,
1918728,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-10435,0.0,1.0,,
1918729,swebench-verified,20231010_rag_claude2,django__django-14765,0.0,1.0,,
1918730,swebench-verified,20231010_rag_claude2,django__django-12262,0.0,1.0,,
1918731,swebench-verified,20231010_rag_claude2,pydata__xarray-6599,0.0,1.0,,
1918732,swebench-verified,20231010_rag_claude2,sympy__sympy-22456,0.0,1.0,,
1918733,swebench-verified,20231010_rag_claude2,astropy__astropy-13977,0.0,1.0,,
1918734,swebench-verified,20231010_rag_claude2,django__django-13012,0.0,1.0,,
1918735,swebench-verified,20231010_rag_claude2,django__django-15104,0.0,1.0,,
1918736,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7571,0.0,1.0,,
1918737,swebench-verified,20231010_rag_claude2,django__django-11211,0.0,1.0,,
1918738,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-7236,0.0,1.0,,
1918739,swebench-verified,20231010_rag_claude2,django__django-17084,0.0,1.0,,
1918740,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25287,0.0,1.0,,
1918741,swebench-verified,20231010_rag_claude2,pydata__xarray-6938,0.0,1.0,,
1918742,swebench-verified,20231010_rag_claude2,django__django-11815,0.0,1.0,,
1918743,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-7277,1.0,1.0,,
1918744,swebench-verified,20231010_rag_claude2,django__django-13112,0.0,1.0,,
1918745,swebench-verified,20231010_rag_claude2,django__django-11087,0.0,1.0,,
1918746,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25479,0.0,1.0,,
1918747,swebench-verified,20231010_rag_claude2,django__django-11848,0.0,1.0,,
1918748,swebench-verified,20231010_rag_claude2,django__django-13820,0.0,1.0,,
1918749,swebench-verified,20231010_rag_claude2,pydata__xarray-6744,0.0,1.0,,
1918750,swebench-verified,20231010_rag_claude2,pydata__xarray-3095,0.0,1.0,,
1918751,swebench-verified,20231010_rag_claude2,pallets__flask-5014,0.0,1.0,,
1918752,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24149,0.0,1.0,,
1918753,swebench-verified,20231010_rag_claude2,sympy__sympy-17655,0.0,1.0,,
1918754,swebench-verified,20231010_rag_claude2,sympy__sympy-19495,0.0,1.0,,
1918755,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13439,1.0,1.0,,
1918756,swebench-verified,20231010_rag_claude2,django__django-15814,0.0,1.0,,
1918757,swebench-verified,20231010_rag_claude2,django__django-13121,0.0,1.0,,
1918758,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-5262,0.0,1.0,,
1918759,swebench-verified,20231010_rag_claude2,django__django-10914,1.0,1.0,,
1918760,swebench-verified,20231010_rag_claude2,pydata__xarray-3305,0.0,1.0,,
1918761,swebench-verified,20231010_rag_claude2,django__django-12193,0.0,1.0,,
1918762,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-25747,0.0,1.0,,
1918763,swebench-verified,20231010_rag_claude2,pydata__xarray-4966,0.0,1.0,,
1918764,swebench-verified,20231010_rag_claude2,django__django-15368,0.0,1.0,,
1918765,swebench-verified,20231010_rag_claude2,django__django-13516,0.0,1.0,,
1918766,swebench-verified,20231010_rag_claude2,django__django-14999,0.0,1.0,,
1918767,swebench-verified,20231010_rag_claude2,sympy__sympy-24066,0.0,1.0,,
1918768,swebench-verified,20231010_rag_claude2,sympy__sympy-23534,0.0,1.0,,
1918769,swebench-verified,20231010_rag_claude2,django__django-14376,0.0,1.0,,
1918770,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-20488,0.0,1.0,,
1918771,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9698,0.0,1.0,,
1918772,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9367,0.0,1.0,,
1918773,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-25960,0.0,1.0,,
1918774,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8120,0.0,1.0,,
1918775,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-12682,0.0,1.0,,
1918776,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8721,0.0,1.0,,
1918777,swebench-verified,20231010_rag_claude2,sympy__sympy-13974,0.0,1.0,,
1918778,swebench-verified,20231010_rag_claude2,django__django-16662,0.0,1.0,,
1918779,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-10356,0.0,1.0,,
1918780,swebench-verified,20231010_rag_claude2,django__django-13363,0.0,1.0,,
1918781,swebench-verified,20231010_rag_claude2,django__django-11292,0.0,1.0,,
1918782,swebench-verified,20231010_rag_claude2,astropy__astropy-7671,0.0,1.0,,
1918783,swebench-verified,20231010_rag_claude2,django__django-16116,0.0,1.0,,
1918784,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13142,0.0,1.0,,
1918785,swebench-verified,20231010_rag_claude2,sympy__sympy-24661,0.0,1.0,,
1918786,swebench-verified,20231010_rag_claude2,django__django-15732,0.0,1.0,,
1918787,swebench-verified,20231010_rag_claude2,django__django-13279,0.0,1.0,,
1918788,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7748,0.0,1.0,,
1918789,swebench-verified,20231010_rag_claude2,sympy__sympy-21847,0.0,1.0,,
1918790,swebench-verified,20231010_rag_claude2,django__django-15252,0.0,1.0,,
1918791,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9711,0.0,1.0,,
1918792,swebench-verified,20231010_rag_claude2,django__django-10999,0.0,1.0,,
1918793,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-10081,0.0,1.0,,
1918794,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-26291,0.0,1.0,,
1918795,swebench-verified,20231010_rag_claude2,sympy__sympy-23950,0.0,1.0,,
1918796,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-25232,1.0,1.0,,
1918797,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-12973,0.0,1.0,,
1918798,swebench-verified,20231010_rag_claude2,django__django-13417,0.0,1.0,,
1918799,swebench-verified,20231010_rag_claude2,astropy__astropy-14365,0.0,1.0,,
1918800,swebench-verified,20231010_rag_claude2,django__django-15280,0.0,1.0,,
1918801,swebench-verified,20231010_rag_claude2,pydata__xarray-7393,0.0,1.0,,
1918802,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14710,0.0,1.0,,
1918803,swebench-verified,20231010_rag_claude2,sympy__sympy-16886,0.0,1.0,,
1918804,swebench-verified,20231010_rag_claude2,sympy__sympy-12481,0.0,1.0,,
1918805,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13496,0.0,1.0,,
1918806,swebench-verified,20231010_rag_claude2,sympy__sympy-20590,0.0,1.0,,
1918807,swebench-verified,20231010_rag_claude2,pydata__xarray-6721,0.0,1.0,,
1918808,swebench-verified,20231010_rag_claude2,django__django-13344,0.0,1.0,,
1918809,swebench-verified,20231010_rag_claude2,django__django-12125,0.0,1.0,,
1918810,swebench-verified,20231010_rag_claude2,django__django-15277,0.0,1.0,,
1918811,swebench-verified,20231010_rag_claude2,astropy__astropy-14309,0.0,1.0,,
1918812,swebench-verified,20231010_rag_claude2,django__django-11099,1.0,1.0,,
1918813,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14053,0.0,1.0,,
1918814,swebench-verified,20231010_rag_claude2,psf__requests-1921,0.0,1.0,,
1918815,swebench-verified,20231010_rag_claude2,django__django-13410,0.0,1.0,,
1918816,swebench-verified,20231010_rag_claude2,sympy__sympy-15875,0.0,1.0,,
1918817,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8593,0.0,1.0,,
1918818,swebench-verified,20231010_rag_claude2,django__django-16145,0.0,1.0,,
1918819,swebench-verified,20231010_rag_claude2,django__django-15572,0.0,1.0,,
1918820,swebench-verified,20231010_rag_claude2,django__django-16569,1.0,1.0,,
1918821,swebench-verified,20231010_rag_claude2,django__django-11951,0.0,1.0,,
1918822,swebench-verified,20231010_rag_claude2,django__django-13670,1.0,1.0,,
1918823,swebench-verified,20231010_rag_claude2,django__django-13933,0.0,1.0,,
1918824,swebench-verified,20231010_rag_claude2,django__django-16255,1.0,1.0,,
1918825,swebench-verified,20231010_rag_claude2,django__django-14539,0.0,1.0,,
1918826,swebench-verified,20231010_rag_claude2,sympy__sympy-14531,0.0,1.0,,
1918827,swebench-verified,20231010_rag_claude2,django__django-10880,0.0,1.0,,
1918828,swebench-verified,20231010_rag_claude2,django__django-14752,0.0,1.0,,
1918829,swebench-verified,20231010_rag_claude2,sympy__sympy-19637,0.0,1.0,,
1918830,swebench-verified,20231010_rag_claude2,django__django-16333,0.0,1.0,,
1918831,swebench-verified,20231010_rag_claude2,django__django-13028,0.0,1.0,,
1918832,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-6386,0.0,1.0,,
1918833,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8621,0.0,1.0,,
1918834,swebench-verified,20231010_rag_claude2,django__django-13401,0.0,1.0,,
1918835,swebench-verified,20231010_rag_claude2,django__django-13128,0.0,1.0,,
1918836,swebench-verified,20231010_rag_claude2,django__django-16032,0.0,1.0,,
1918837,swebench-verified,20231010_rag_claude2,psf__requests-1724,0.0,1.0,,
1918838,swebench-verified,20231010_rag_claude2,psf__requests-5414,0.0,1.0,,
1918839,swebench-verified,20231010_rag_claude2,django__django-17087,0.0,1.0,,
1918840,swebench-verified,20231010_rag_claude2,django__django-14580,0.0,1.0,,
1918841,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-15100,0.0,1.0,,
1918842,swebench-verified,20231010_rag_claude2,django__django-13343,1.0,1.0,,
1918843,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-10297,0.0,1.0,,
1918844,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7910,0.0,1.0,,
1918845,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-4551,0.0,1.0,,
1918846,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-4661,0.0,1.0,,
1918847,swebench-verified,20231010_rag_claude2,django__django-16263,0.0,1.0,,
1918848,swebench-verified,20231010_rag_claude2,django__django-16527,0.0,1.0,,
1918849,swebench-verified,20231010_rag_claude2,django__django-16938,0.0,1.0,,
1918850,swebench-verified,20231010_rag_claude2,sympy__sympy-15599,0.0,1.0,,
1918851,swebench-verified,20231010_rag_claude2,django__django-11999,0.0,1.0,,
1918852,swebench-verified,20231010_rag_claude2,django__django-15098,0.0,1.0,,
1918853,swebench-verified,20231010_rag_claude2,django__django-13925,0.0,1.0,,
1918854,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-8399,0.0,1.0,,
1918855,swebench-verified,20231010_rag_claude2,pydata__xarray-4356,0.0,1.0,,
1918856,swebench-verified,20231010_rag_claude2,django__django-15569,0.0,1.0,,
1918857,swebench-verified,20231010_rag_claude2,django__django-11477,0.0,1.0,,
1918858,swebench-verified,20231010_rag_claude2,sympy__sympy-13551,0.0,1.0,,
1918859,swebench-verified,20231010_rag_claude2,django__django-11555,0.0,1.0,,
1918860,swebench-verified,20231010_rag_claude2,sympy__sympy-15976,0.0,1.0,,
1918861,swebench-verified,20231010_rag_claude2,sympy__sympy-13878,0.0,1.0,,
1918862,swebench-verified,20231010_rag_claude2,django__django-11790,0.0,1.0,,
1918863,swebench-verified,20231010_rag_claude2,django__django-11141,0.0,1.0,,
1918864,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24570,0.0,1.0,,
1918865,swebench-verified,20231010_rag_claude2,django__django-16429,0.0,1.0,,
1918866,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9229,0.0,1.0,,
1918867,swebench-verified,20231010_rag_claude2,django__django-11179,0.0,1.0,,
1918868,swebench-verified,20231010_rag_claude2,psf__requests-1142,0.0,1.0,,
1918869,swebench-verified,20231010_rag_claude2,django__django-14500,0.0,1.0,,
1918870,swebench-verified,20231010_rag_claude2,pylint-dev__pylint-6903,0.0,1.0,,
1918871,swebench-verified,20231010_rag_claude2,django__django-10973,0.0,1.0,,
1918872,swebench-verified,20231010_rag_claude2,django__django-14915,0.0,1.0,,
1918873,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-13135,0.0,1.0,,
1918874,swebench-verified,20231010_rag_claude2,matplotlib__matplotlib-24627,0.0,1.0,,
1918875,swebench-verified,20231010_rag_claude2,django__django-16136,0.0,1.0,,
1918876,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8548,0.0,1.0,,
1918877,swebench-verified,20231010_rag_claude2,astropy__astropy-7166,0.0,1.0,,
1918878,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-8459,0.0,1.0,,
1918879,swebench-verified,20231010_rag_claude2,django__django-13809,0.0,1.0,,
1918880,swebench-verified,20231010_rag_claude2,django__django-15563,0.0,1.0,,
1918881,swebench-verified,20231010_rag_claude2,django__django-13109,0.0,1.0,,
1918882,swebench-verified,20231010_rag_claude2,django__django-14053,0.0,1.0,,
1918883,swebench-verified,20231010_rag_claude2,pydata__xarray-7233,0.0,1.0,,
1918884,swebench-verified,20231010_rag_claude2,django__django-13807,0.0,1.0,,
1918885,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-9591,0.0,1.0,,
1918886,swebench-verified,20231010_rag_claude2,scikit-learn__scikit-learn-14496,1.0,1.0,,
1918887,swebench-verified,20231010_rag_claude2,django__django-11551,0.0,1.0,,
1918888,swebench-verified,20231010_rag_claude2,sympy__sympy-24539,0.0,1.0,,
1918889,swebench-verified,20231010_rag_claude2,django__django-12308,0.0,1.0,,
1918890,swebench-verified,20231010_rag_claude2,django__django-13658,1.0,1.0,,
1918891,swebench-verified,20231010_rag_claude2,astropy__astropy-13453,0.0,1.0,,
1918892,swebench-verified,20231010_rag_claude2,sympy__sympy-21596,0.0,1.0,,
1918893,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-10673,0.0,1.0,,
1918894,swebench-verified,20231010_rag_claude2,django__django-11119,0.0,1.0,,
1918895,swebench-verified,20231010_rag_claude2,django__django-11239,0.0,1.0,,
1918896,swebench-verified,20231010_rag_claude2,django__django-16642,0.0,1.0,,
1918897,swebench-verified,20231010_rag_claude2,sympy__sympy-20916,0.0,1.0,,
1918898,swebench-verified,20231010_rag_claude2,django__django-11400,0.0,1.0,,
1918899,swebench-verified,20231010_rag_claude2,django__django-16502,0.0,1.0,,
1918900,swebench-verified,20231010_rag_claude2,django__django-15382,0.0,1.0,,
1918901,swebench-verified,20231010_rag_claude2,sympy__sympy-21379,0.0,1.0,,
1918902,swebench-verified,20231010_rag_claude2,sympy__sympy-21930,0.0,1.0,,
1918903,swebench-verified,20231010_rag_claude2,sphinx-doc__sphinx-7757,0.0,1.0,,
1918904,swebench-verified,20231010_rag_claude2,pytest-dev__pytest-10051,0.0,1.0,,
1918905,swebench-verified,20231010_rag_claude2,astropy__astropy-14096,0.0,1.0,,
1918906,swebench-verified,20231010_rag_claude2,django__django-15987,0.0,1.0,,
1918907,swebench-verified,20231010_rag_claude2,astropy__astropy-12907,0.0,1.0,,
