,model,pass1,pass@count,win_rate,count,SE(A),SE_x(A),SE_pred(A)
71,m-a-p-OpenCodeInterpreter-CL-7B,0.395,0.395,0.21002884615384615,1.0,0.015458816254810716,,
62,gpt-3.5-turbo-0125,0.394,0.394,0.20811538461538462,1.0,0.015451990163082553,,
75,m-a-p-OpenCodeInterpreter-SC2-7B,0.389,0.389,0.22147115384615385,1.0,0.015416841440450765,,
31,codellama-CodeLlama-34b-Python-hf,0.389,0.389,0.19435576923076922,1.0,0.015416841440450765,,
34,codellama-CodeLlama-70b-Python-hf,0.389,0.389,0.19522115384615385,1.0,0.015416841440450765,,
63,gpt-3.5-turbo-0613,0.386,0.386,0.19765384615384615,1.0,0.015394934231752989,,
38,codex002,0.386,0.386,0.18490384615384614,1.0,0.015394934231752989,,
74,m-a-p-OpenCodeInterpreter-SC2-3B,0.386,0.386,0.2054423076923077,1.0,0.015394934231752989,,
40,deepseek-ai-deepseek-V2-chat,0.385,0.385,0.19748076923076924,1.0,0.015387494922826133,,
88,microsoft-Phi-3-small-8k-instruct,0.377,0.377,0.18540384615384614,1.0,0.01532550162311172,,
20,bigcode-starcoder2-15b,0.37,0.37,0.17867307692307693,1.0,0.015267612779999367,,
19,WizardLM-WizardCoder-Python-34B-V1.0,0.367,0.367,0.1817403846153846,1.0,0.015241751867813621,,
11,Qwen-Qwen1.5-72B-Chat,0.355,0.355,0.16571153846153847,1.0,0.015131919904625453,,
54,google-codegemma-7b,0.348,0.348,0.15791346153846153,1.0,0.015063067416698366,,
68,ibm-granite-granite-34b-code-base,0.348,0.348,0.1641923076923077,1.0,0.015063067416698366,,
32,codellama-CodeLlama-34b-hf,0.346,0.346,0.15908653846153847,1.0,0.015042739112276061,,
10,Qwen-Qwen1.5-72B,0.343,0.343,0.15959615384615386,1.0,0.015011695440555674,,
45,deepseek-ai-deepseek-coder-7b-base-v1.5,0.342,0.342,0.15376923076923077,1.0,0.01500119995200384,,
70,ibm-granite-granite-8b-code-base,0.338,0.338,0.15469230769230768,1.0,0.014958475858188226,,
9,Qwen-Qwen1.5-32B-Chat,0.328,0.328,0.15314423076923078,1.0,0.014846413708367418,,
92,microsoft-wavecoder-ds-6.7b,0.328,0.328,0.15452884615384616,1.0,0.014846413708367418,,
87,microsoft-Phi-3-mini-4k-instruct,0.321,0.321,0.14976923076923077,1.0,0.0147634345597493,,
83,meta-llama-Llama-3-8B,0.315,0.315,0.14271153846153847,1.0,0.01468928180681411,,
22,bigcode-starcoder2-7b,0.314,0.314,0.13747115384615385,1.0,0.01467664811869522,,
86,microsoft-Phi-3-mini-128k-instruct,0.313,0.313,0.1465673076923077,1.0,0.014663935351739656,,
93,microsoft-wavecoder-pro-6.7b,0.312,0.312,0.1479903846153846,1.0,0.014651143300097778,,
44,deepseek-ai-deepseek-coder-6.7b-base,0.311,0.311,0.1341923076923077,1.0,0.014638271755914358,,
16,Qwen-Qwen2-7B,0.31,0.31,0.13228846153846155,1.0,0.014625320509308506,,
28,codellama-CodeLlama-13b-Python-hf,0.31,0.31,0.13482692307692307,1.0,0.014625320509308506,,
48,deepseek-ai-deepseek-coder-V2-Lite-Base,0.305,0.305,0.13252884615384616,1.0,0.014559361249725209,,
102,openchat-openchat-3.5-0106,0.303,0.303,0.13859615384615384,1.0,0.014532412050310162,,
67,ibm-granite-granite-20b-code-base,0.3,0.3,0.13498076923076924,1.0,0.014491376746189439,,
52,google-codegemma-1.1-7b-it,0.297,0.297,0.13739423076923077,1.0,0.014449602070645405,,
1,Doubao-pro-4k,0.291,0.291,0.13974038461538463,1.0,0.014363808687113596,,
101,mistralai-Mixtral-8x7B-v0.1,0.288,0.288,0.12441346153846154,1.0,0.014319776534569246,,
8,Qwen-Qwen1.5-32B,0.285,0.285,0.12226923076923077,1.0,0.014274978108564651,,
29,codellama-CodeLlama-13b-hf,0.278,0.278,0.11841346153846154,1.0,0.01416742743055351,,
4,Qwen-CodeQwen1.5-7B,0.276,0.276,0.12010576923076922,1.0,0.014135911714495106,,
21,bigcode-starcoder2-3b,0.273,0.273,0.115375,1.0,0.014087973594523805,,
55,google-codegemma-7b-it,0.262,0.262,0.11592307692307692,1.0,0.013905250806799567,,
60,google-gemma-7b,0.261,0.261,0.10698076923076923,1.0,0.013888088421377507,,
36,codellama-CodeLlama-7b-Python-hf,0.26,0.26,0.10659615384615384,1.0,0.013870832707519763,,
104,stabilityai-stable-code-3b,0.256,0.256,0.10674038461538461,1.0,0.013800869537822608,,
78,meta-llama-Llama-2-70b-hf,0.252,0.252,0.10053846153846153,1.0,0.013729384545565033,,
72,m-a-p-OpenCodeInterpreter-DS-1.3B,0.25,0.25,0.11253846153846153,1.0,0.013693063937629153,,
6,Qwen-Qwen1.5-14B,0.248,0.248,0.09886538461538462,1.0,0.01365635383255721,,
18,THUDM-codegeex2-6b,0.241,0.241,0.09738461538461539,1.0,0.013524755080961725,,
47,deepseek-ai-deepseek-coder-V2-Instruct,0.233,0.233,0.10949038461538461,1.0,0.013368283360252356,,
26,claude-3-sonnet-20240229,0.232,0.232,0.1030673076923077,1.0,0.013348258313353095,,
37,codellama-CodeLlama-7b-hf,0.229,0.229,0.08854807692307692,1.0,0.013287550564344055,,
69,ibm-granite-granite-3b-code-base,0.228,0.228,0.08608653846153846,1.0,0.013267102170406317,,
25,claude-3-opus-20240229,0.216,0.216,0.09724038461538462,1.0,0.013013224043256921,,
91,microsoft-phi-2,0.215,0.215,0.08358653846153846,1.0,0.012991343271578965,,
7,Qwen-Qwen1.5-14B-Chat,0.214,0.214,0.08924038461538461,1.0,0.012969348480166612,,
12,Qwen-Qwen1.5-7B,0.201,0.201,0.07416346153846154,1.0,0.012672766075328622,,
66,gpt-4o-2024-05-13,0.201,0.201,0.09523076923076923,1.0,0.012672766075328622,,
99,mistralai-Mixtral-8x22B-Instruct-v0.1,0.199,0.199,0.10754807692307693,1.0,0.012625331678811452,,
97,mistralai-Mistral-7B-v0.3,0.197,0.197,0.07478846153846154,1.0,0.012577400367325514,,
57,google-gemma-1.1-7b-it,0.183,0.183,0.07466346153846154,1.0,0.012227469075814503,,
84,meta-llama-Llama-3-8b-chat-hf,0.178,0.178,0.07768269230769231,1.0,0.012096115078817662,,
41,deepseek-ai-deepseek-coder-1.3b-base,0.175,0.175,0.061125,1.0,0.012015614840697915,,
39,deepseek-ai-deepseek-V2-Lite,0.169,0.169,0.06096153846153846,1.0,0.011850696182081457,,
51,google-codegemma-1.1-2b,0.166,0.166,0.06083653846153846,1.0,0.011766222843376714,,
24,claude-3-haiku-20240307,0.163,0.163,0.06596153846153846,1.0,0.011680368144883106,,
0,Doubao-lite-4k,0.157,0.157,0.06111538461538461,1.0,0.01150439046625244,,
17,Salesforce-codegen25-7b-mono_P,0.156,0.156,0.059423076923076926,1.0,0.011474493452871897,,
53,google-codegemma-2b,0.133,0.133,0.04583653846153846,1.0,0.010738295954200556,,
14,Qwen-Qwen2-1.5B,0.118,0.118,0.04425,1.0,0.01020176455325254,,
76,meta-llama-Llama-2-13b-hf,0.116,0.116,0.03947115384615384,1.0,0.010126401137620413,,
61,google-gemma-7b-it,0.114,0.114,0.03956730769230769,1.0,0.010050074626588601,,
58,google-gemma-2b,0.103,0.103,0.031134615384615386,1.0,0.009612023720320296,,
89,microsoft-phi-1,0.091,0.091,0.026971153846153846,1.0,0.009094998625618368,,
2,ERNIE-Speed-8K,0.088,0.088,0.029615384615384616,1.0,0.008958571314668427,,
33,codellama-CodeLlama-70b-Instruct-hf,0.087,0.087,0.032846153846153844,1.0,0.00891240708226459,,
56,google-gemma-1.1-2b-it,0.085,0.085,0.02980769230769231,1.0,0.008819013550278738,,
90,microsoft-phi-1_5,0.083,0.083,0.027490384615384614,1.0,0.008724161850859944,,
27,codellama-CodeLlama-13b-Instruct-hf,0.079,0.079,0.02860576923076923,1.0,0.008529888627643388,,
80,meta-llama-Llama-2-7b-hf,0.069,0.069,0.02106730769230769,1.0,0.008014923580421713,,
96,mistralai-Mistral-7B-Instruct-v0.3,0.069,0.069,0.018211538461538463,1.0,0.008014923580421713,,
79,meta-llama-Llama-2-7b-chat-hf,0.064,0.064,0.019192307692307693,1.0,0.007739767438366608,,
59,google-gemma-2b-it,0.06,0.06,0.018932692307692307,1.0,0.007509993342207435,,
103,smallcloudai-Refact-1_6B-fim,0.057,0.057,0.01971153846153846,1.0,0.007331507348424334,,
30,codellama-CodeLlama-34b-Instruct-hf,0.052,0.052,0.015298076923076923,1.0,0.007021111023192839,,
13,Qwen-Qwen2-0.5B,0.039,0.039,0.008076923076923077,1.0,0.006122009474020765,,
100,mistralai-Mixtral-8x7B-Instruct-v0.1,0.037,0.037,0.011576923076923077,1.0,0.005969170796685248,,
77,meta-llama-Llama-2-70b-chat-hf,0.037,0.037,0.012038461538461538,1.0,0.005969170796685248,,
